时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,7.56,7.56,7.56,79,59724.0,7.56
2025-12-08 09:31:00,0.0,7.6,7.67,7.56,1226,933640.0,7.612
2025-12-08 09:32:00,0.0,7.6,7.65,7.59,706,538234.0,7.616
2025-12-08 09:33:00,0.0,7.6,7.62,7.6,607,462109.0,7.615
2025-12-08 09:34:00,0.0,7.6,7.61,7.59,444,337383.0,7.613
2025-12-08 09:35:00,0.0,7.59,7.61,7.59,180,136695.0,7.612
2025-12-08 09:36:00,0.0,7.6,7.61,7.59,678,515318.0,7.61
2025-12-08 09:37:00,0.0,7.61,7.61,7.59,375,285181.0,7.61
2025-12-08 09:38:00,0.0,7.61,7.61,7.6,566,430336.0,7.609
2025-12-08 09:39:00,0.0,7.61,7.62,7.6,129,98169.0,7.609
2025-12-08 09:40:00,0.0,7.59,7.62,7.59,298,226664.0,7.609
2025-12-08 09:41:00,0.0,7.6,7.61,7.59,185,140646.0,7.608
2025-12-08 09:42:00,0.0,7.6,7.61,7.59,242,183920.0,7.608
2025-12-08 09:43:00,0.0,7.59,7.6,7.59,45,34184.0,7.608
2025-12-08 09:44:00,0.0,7.59,7.6,7.59,310,235490.0,7.607
2025-12-08 09:45:00,0.0,7.59,7.6,7.58,787,596955.0,7.605
2025-12-08 09:46:00,0.0,7.59,7.6,7.58,252,191266.0,7.604
2025-12-08 09:47:00,0.0,7.6,7.6,7.6,95,72148.0,7.604
2025-12-08 09:48:00,0.0,7.58,7.59,7.58,390,295910.0,7.603
2025-12-08 09:49:00,0.0,7.57,7.59,7.57,266,201662.0,7.603
2025-12-08 09:50:00,0.0,7.59,7.59,7.57,139,105376.0,7.602
2025-12-08 09:51:00,0.0,7.59,7.6,7.58,230,174570.0,7.602
2025-12-08 09:52:00,0.0,7.58,7.58,7.57,352,266772.0,7.601
2025-12-08 09:53:00,0.0,7.59,7.59,7.57,391,296409.0,7.6
2025-12-08 09:54:00,0.0,7.59,7.59,7.58,243,184217.0,7.6
2025-12-08 09:55:00,0.0,7.56,7.59,7.56,546,413454.0,7.598
2025-12-08 09:56:00,0.0,7.56,7.57,7.56,207,156604.0,7.597
2025-12-08 09:57:00,0.0,7.55,7.56,7.54,206,155569.0,7.596
2025-12-08 09:58:00,0.0,7.54,7.55,7.54,207,156251.0,7.596
2025-12-08 09:59:00,0.0,7.54,7.55,7.54,147,110939.0,7.595
2025-12-08 10:00:00,0.0,7.53,7.56,7.52,656,494495.0,7.592
2025-12-08 10:01:00,0.0,7.54,7.56,7.53,479,361310.0,7.59
2025-12-08 10:02:00,0.0,7.56,7.56,7.56,41,30996.0,7.589
2025-12-08 10:03:00,0.0,7.56,7.56,7.53,528,398306.0,7.587
2025-12-08 10:04:00,0.0,7.56,7.56,7.56,134,101301.0,7.587
2025-12-08 10:05:00,0.0,7.57,7.57,7.56,133,100555.0,7.587
2025-12-08 10:06:00,0.0,7.57,7.57,7.56,261,197448.0,7.586
2025-12-08 10:07:00,0.0,7.57,7.57,7.56,44,33296.0,7.586
2025-12-08 10:08:00,0.0,7.57,7.57,7.56,320,242194.0,7.586
2025-12-08 10:09:00,0.0,7.57,7.57,7.56,44,33296.0,7.586
2025-12-08 10:10:00,0.0,7.57,7.57,7.56,110,83237.0,7.586
2025-12-08 10:11:00,0.0,7.56,7.58,7.56,156,118118.0,7.586
2025-12-08 10:12:00,0.0,7.57,7.58,7.57,147,111416.0,7.585
2025-12-08 10:13:00,0.0,7.58,7.59,7.57,25,18958.0,7.585
2025-12-08 10:14:00,0.0,7.58,7.59,7.57,143,108390.0,7.585
2025-12-08 10:15:00,0.0,7.58,7.58,7.57,119,90168.0,7.585
2025-12-08 10:16:00,0.0,7.57,7.58,7.57,300,227410.0,7.585
2025-12-08 10:17:00,0.0,7.58,7.59,7.57,266,201648.0,7.585
2025-12-08 10:18:00,0.0,7.58,7.59,7.58,137,103874.0,7.585
2025-12-08 10:19:00,0.0,7.58,7.58,7.58,11,8338.0,7.585
2025-12-08 10:20:00,0.0,7.58,7.58,7.57,54,40917.0,7.585
2025-12-08 10:21:00,0.0,7.57,7.58,7.57,73,55278.0,7.585
2025-12-08 10:22:00,0.0,7.58,7.58,7.57,18,13637.0,7.585
2025-12-08 10:23:00,0.0,7.59,7.59,7.57,272,206185.0,7.585
2025-12-08 10:24:00,0.0,7.59,7.6,7.58,81,61495.0,7.585
2025-12-08 10:25:00,0.0,7.58,7.59,7.57,1007,763268.0,7.585
2025-12-08 10:26:00,0.0,7.58,7.58,7.57,134,101567.0,7.585
2025-12-08 10:27:00,0.0,7.57,7.58,7.57,183,138586.0,7.584
2025-12-08 10:28:00,0.0,7.57,7.58,7.56,56,42412.0,7.584
2025-12-08 10:29:00,0.0,7.57,7.58,7.57,25,18945.0,7.584
2025-12-08 10:30:00,0.0,7.57,7.58,7.57,195,147682.0,7.584
2025-12-08 10:31:00,0.0,7.57,7.58,7.56,253,191518.0,7.584
2025-12-08 10:32:00,0.0,7.57,7.58,7.57,33,25000.0,7.584
2025-12-08 10:33:00,0.0,7.57,7.58,7.57,104,78811.0,7.584
2025-12-08 10:34:00,0.0,7.57,7.58,7.57,55,41679.0,7.584
2025-12-08 10:35:00,0.0,7.57,7.58,7.57,29,21974.0,7.584
2025-12-08 10:36:00,0.0,7.57,7.58,7.57,26,19700.0,7.584
2025-12-08 10:37:00,0.0,7.58,7.59,7.58,46,34870.0,7.584
2025-12-08 10:38:00,0.0,7.59,7.59,7.58,45,34146.0,7.584
2025-12-08 10:39:00,0.0,7.58,7.58,7.58,62,47038.0,7.584
2025-12-08 10:40:00,0.0,7.58,7.59,7.58,29,22000.0,7.584
2025-12-08 10:41:00,0.0,7.59,7.59,7.58,71,53850.0,7.584
2025-12-08 10:42:00,0.0,7.58,7.59,7.58,134,101679.0,7.584
2025-12-08 10:43:00,0.0,7.58,7.59,7.58,379,287605.0,7.584
2025-12-08 10:44:00,0.0,7.58,7.59,7.58,33,25018.0,7.584
2025-12-08 10:45:00,0.0,7.58,7.58,7.58,101,76604.0,7.584
2025-12-08 10:46:00,0.0,7.58,7.59,7.58,25,18951.0,7.584
2025-12-08 10:47:00,0.0,7.58,7.58,7.58,40,30320.0,7.584
