时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,6.91,6.91,6.91,481,332371.0,6.91
2025-12-08 09:31:00,0.0,6.92,6.93,6.9,3351,2317994.0,6.916
2025-12-08 09:32:00,0.0,6.87,6.92,6.87,1229,847739.0,6.912
2025-12-08 09:33:00,0.0,6.9,6.9,6.89,205,141265.0,6.911
2025-12-08 09:34:00,0.0,6.89,6.9,6.89,946,651929.0,6.908
2025-12-08 09:35:00,0.0,6.87,6.88,6.87,1522,1046412.0,6.902
2025-12-08 09:36:00,0.0,6.9,6.9,6.87,1477,1016951.0,6.899
2025-12-08 09:37:00,0.0,6.92,6.92,6.91,409,282971.0,6.9
2025-12-08 09:38:00,0.0,6.9,6.92,6.9,466,322039.0,6.9
2025-12-08 09:39:00,0.0,6.91,6.92,6.9,245,169174.0,6.9
2025-12-08 09:40:00,0.0,6.92,6.92,6.91,178,123087.0,6.901
2025-12-08 09:41:00,0.0,6.94,6.94,6.91,1149,795132.0,6.903
2025-12-08 09:42:00,0.0,6.94,6.94,6.93,160,111019.0,6.903
2025-12-08 09:43:00,0.0,6.95,6.95,6.93,380,263803.0,6.904
2025-12-08 09:44:00,0.0,6.94,6.95,6.94,488,338715.0,6.906
2025-12-08 09:45:00,0.0,6.94,6.94,6.94,184,127696.0,6.906
2025-12-08 09:46:00,0.0,6.93,6.94,6.93,399,276575.0,6.907
2025-12-08 09:47:00,0.0,6.93,6.94,6.93,37,25671.0,6.907
2025-12-08 09:48:00,0.0,6.95,6.95,6.94,338,234582.0,6.908
2025-12-08 09:49:00,0.0,6.94,6.95,6.94,416,288749.0,6.909
2025-12-08 09:50:00,0.0,6.93,6.94,6.93,169,117229.0,6.909
2025-12-08 09:51:00,0.0,6.93,6.94,6.93,159,110219.0,6.91
2025-12-08 09:52:00,0.0,6.94,6.94,6.93,184,127689.0,6.91
2025-12-08 09:53:00,0.0,6.95,6.95,6.94,156,108263.0,6.91
2025-12-08 09:54:00,0.0,6.94,6.95,6.94,246,170737.0,6.911
2025-12-08 09:55:00,0.0,6.93,6.94,6.93,594,411652.0,6.911
2025-12-08 09:56:00,0.0,6.92,6.93,6.92,474,328373.0,6.912
2025-12-08 09:57:00,0.0,6.93,6.93,6.92,472,326698.0,6.912
2025-12-08 09:58:00,0.0,6.92,6.92,6.91,286,197676.0,6.912
2025-12-08 09:59:00,0.0,6.91,6.92,6.91,120,83030.0,6.912
2025-12-08 10:00:00,0.0,6.91,6.92,6.91,49,33864.0,6.912
2025-12-08 10:01:00,0.0,6.92,6.92,6.91,21,14516.0,6.912
2025-12-08 10:02:00,0.0,6.92,6.92,6.91,52,35956.0,6.912
2025-12-08 10:03:00,0.0,6.91,6.92,6.91,736,508721.0,6.912
2025-12-08 10:04:00,0.0,6.92,6.92,6.91,247,170679.0,6.912
2025-12-08 10:05:00,0.0,6.91,6.92,6.91,64,44279.0,6.912
2025-12-08 10:06:00,0.0,6.92,6.92,6.92,2,1384.0,6.912
2025-12-08 10:07:00,0.0,6.92,6.92,6.92,27,18684.0,6.912
2025-12-08 10:08:00,0.0,6.91,6.91,6.91,461,318551.0,6.912
2025-12-08 10:09:00,0.0,6.92,6.92,6.91,145,100240.0,6.912
2025-12-08 10:10:00,0.0,6.92,6.92,6.91,212,146650.0,6.912
2025-12-08 10:11:00,0.0,6.93,6.93,6.91,174,120404.0,6.912
2025-12-08 10:12:00,0.0,6.93,6.93,6.93,49,33957.0,6.912
2025-12-08 10:13:00,0.0,6.93,6.93,6.93,65,45045.0,6.912
2025-12-08 10:14:00,0.0,6.93,6.93,6.92,39,27007.0,6.912
2025-12-08 10:15:00,0.0,6.93,6.93,6.93,90,62370.0,6.913
2025-12-08 10:16:00,0.0,6.93,6.94,6.93,242,167709.0,6.913
2025-12-08 10:17:00,0.0,6.93,6.93,6.93,52,36036.0,6.913
2025-12-08 10:18:00,0.0,6.93,6.93,6.92,90,62313.0,6.913
2025-12-08 10:19:00,0.0,6.94,6.94,6.93,225,156091.0,6.913
2025-12-08 10:20:00,0.0,6.93,6.93,6.93,70,48510.0,6.913
2025-12-08 10:21:00,0.0,6.93,6.94,6.93,53,36732.0,6.913
2025-12-08 10:22:00,0.0,6.94,6.94,6.94,147,102018.0,6.913
2025-12-08 10:23:00,0.0,6.94,6.95,6.94,96,66627.0,6.914
2025-12-08 10:24:00,0.0,6.94,6.94,6.93,73,50602.0,6.914
2025-12-08 10:25:00,0.0,6.94,6.94,6.94,326,226244.0,6.914
2025-12-08 10:26:00,0.0,6.93,6.94,6.93,17,11785.0,6.914
2025-12-08 10:27:00,0.0,6.94,6.94,6.94,49,34000.0,6.914
2025-12-08 10:28:00,0.0,6.93,6.93,6.93,191,132363.0,6.914
2025-12-08 10:29:00,0.0,6.93,6.93,6.93,4,2772.0,6.914
2025-12-08 10:30:00,0.0,6.93,6.93,6.93,287,198901.0,6.914
2025-12-08 10:31:00,0.0,6.93,6.94,6.93,830,575192.0,6.915
2025-12-08 10:32:00,0.0,6.92,6.93,6.92,48,33250.0,6.915
2025-12-08 10:33:00,0.0,6.93,6.93,6.93,135,93555.0,6.915
2025-12-08 10:34:00,0.0,6.93,6.93,6.93,12,8316.0,6.915
2025-12-08 10:35:00,0.0,6.93,6.93,6.93,4,2772.0,6.915
2025-12-08 10:36:00,0.0,6.92,6.92,6.92,12,8304.0,6.915
2025-12-08 10:37:00,0.0,6.93,6.93,6.92,187,129518.0,6.915
2025-12-08 10:38:00,0.0,6.92,6.92,6.92,647,447724.0,6.915
2025-12-08 10:39:00,0.0,6.92,6.93,6.92,330,228400.0,6.916
2025-12-08 10:40:00,0.0,6.93,6.93,6.92,579,401168.0,6.916
2025-12-08 10:41:00,0.0,6.92,6.93,6.92,336,232532.0,6.916
2025-12-08 10:42:00,0.0,6.93,6.93,6.92,48,33220.0,6.916
2025-12-08 10:43:00,0.0,6.93,6.93,6.93,42,29106.0,6.916
2025-12-08 10:44:00,0.0,6.92,6.93,6.92,193,133566.0,6.916
2025-12-08 10:45:00,0.0,6.93,6.93,6.93,11,7623.0,6.916
2025-12-08 10:46:00,0.0,6.93,6.93,6.93,46,31878.0,6.916
2025-12-08 10:47:00,0.0,6.92,6.92,6.92,824,570208.0,6.916
2025-12-08 10:48:00,0.0,6.92,6.93,6.92,6,4155.0,6.916
2025-12-08 10:49:00,0.0,6.92,6.92,6.92,105,72665.0,6.916
