时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,5.08,5.08,5.08,522,265176.0,5.08
2025-12-08 09:31:00,0.0,5.06,5.09,5.06,2364,1199880.0,5.076
2025-12-08 09:32:00,0.0,5.07,5.08,5.07,2171,1101337.0,5.075
2025-12-08 09:33:00,0.0,5.06,5.08,5.05,2257,1143282.0,5.072
2025-12-08 09:34:00,0.0,5.06,5.07,5.05,767,387777.0,5.071
2025-12-08 09:35:00,0.0,5.07,5.07,5.06,1414,715046.0,5.069
2025-12-08 09:36:00,0.0,5.06,5.07,5.06,978,494908.0,5.068
2025-12-08 09:37:00,0.0,5.06,5.07,5.05,773,391309.0,5.067
2025-12-08 09:38:00,0.0,5.05,5.06,5.05,794,401216.0,5.066
2025-12-08 09:39:00,0.0,5.06,5.06,5.05,650,328540.0,5.066
2025-12-08 09:40:00,0.0,5.06,5.06,5.05,610,308369.0,5.065
2025-12-08 09:41:00,0.0,5.06,5.06,5.05,481,243032.0,5.065
2025-12-08 09:42:00,0.0,5.06,5.06,5.05,654,330345.0,5.064
2025-12-08 09:43:00,0.0,5.06,5.06,5.05,551,278508.0,5.064
2025-12-08 09:44:00,0.0,5.05,5.06,5.05,485,245190.0,5.064
2025-12-08 09:45:00,0.0,5.06,5.06,5.05,728,368091.0,5.063
2025-12-08 09:46:00,0.0,5.05,5.06,5.05,1186,598991.0,5.062
2025-12-08 09:47:00,0.0,5.07,5.07,5.05,2246,1136352.0,5.062
2025-12-08 09:48:00,0.0,5.05,5.07,5.05,622,314854.0,5.062
2025-12-08 09:49:00,0.0,5.06,5.06,5.05,1075,542941.0,5.062
2025-12-08 09:50:00,0.0,5.05,5.06,5.05,116,58646.0,5.062
2025-12-08 09:51:00,0.0,5.06,5.06,5.05,410,207131.0,5.061
2025-12-08 09:52:00,0.0,5.05,5.06,5.05,183,92469.0,5.061
2025-12-08 09:53:00,0.0,5.05,5.06,5.05,116,58652.0,5.061
2025-12-08 09:54:00,0.0,5.06,5.06,5.05,154,77838.0,5.061
2025-12-08 09:55:00,0.0,5.04,5.06,5.04,1799,908523.0,5.06
2025-12-08 09:56:00,0.0,5.04,5.05,5.04,257,129675.0,5.06
2025-12-08 09:57:00,0.0,5.04,5.05,5.04,95,47947.0,5.06
2025-12-08 09:58:00,0.0,5.04,5.05,5.04,787,397278.0,5.06
2025-12-08 09:59:00,0.0,5.05,5.05,5.05,116,58575.0,5.06
2025-12-08 10:00:00,0.0,5.05,5.05,5.04,744,375707.0,5.059
2025-12-08 10:01:00,0.0,5.05,5.05,5.04,659,332793.0,5.059
2025-12-08 10:02:00,0.0,5.05,5.05,5.04,472,238340.0,5.059
2025-12-08 10:03:00,0.0,5.05,5.06,5.05,979,495354.0,5.059
2025-12-08 10:04:00,0.0,5.06,5.06,5.05,452,228266.0,5.059
2025-12-08 10:05:00,0.0,5.05,5.05,5.05,105,53025.0,5.059
2025-12-08 10:06:00,0.0,5.05,5.06,5.05,87,43976.0,5.059
2025-12-08 10:07:00,0.0,5.05,5.06,5.05,121,61177.0,5.059
2025-12-08 10:08:00,0.0,5.06,5.06,5.05,381,192753.0,5.059
2025-12-08 10:09:00,0.0,5.05,5.06,5.05,554,280132.0,5.059
2025-12-08 10:10:00,0.0,5.05,5.06,5.05,326,164663.0,5.059
2025-12-08 10:11:00,0.0,5.06,5.07,5.05,1334,675077.0,5.059
2025-12-08 10:12:00,0.0,5.07,5.07,5.06,113,57198.0,5.059
2025-12-08 10:13:00,0.0,5.06,5.07,5.06,357,180698.0,5.059
2025-12-08 10:14:00,0.0,5.07,5.07,5.06,201,101718.0,5.059
2025-12-08 10:15:00,0.0,5.07,5.07,5.06,124,62772.0,5.059
2025-12-08 10:16:00,0.0,5.06,5.07,5.06,77,38993.0,5.059
2025-12-08 10:17:00,0.0,5.07,5.07,5.06,72,36442.0,5.059
2025-12-08 10:18:00,0.0,5.07,5.07,5.06,113,57185.0,5.059
2025-12-08 10:19:00,0.0,5.07,5.07,5.07,24,12168.0,5.059
2025-12-08 10:20:00,0.0,5.06,5.07,5.06,144,72866.0,5.059
2025-12-08 10:21:00,0.0,5.06,5.07,5.06,399,201918.0,5.059
2025-12-08 10:22:00,0.0,5.07,5.07,5.06,114,57753.0,5.059
2025-12-08 10:23:00,0.0,5.06,5.07,5.06,344,174065.0,5.059
2025-12-08 10:24:00,0.0,5.06,5.07,5.06,153,77419.0,5.059
2025-12-08 10:25:00,0.0,5.06,5.07,5.06,683,345606.0,5.059
2025-12-08 10:26:00,0.0,5.06,5.06,5.05,194,97999.0,5.059
2025-12-08 10:27:00,0.0,5.06,5.06,5.05,122,61723.0,5.059
2025-12-08 10:28:00,0.0,5.05,5.06,5.05,124,62665.0,5.059
2025-12-08 10:29:00,0.0,5.06,5.06,5.05,98,49497.0,5.059
2025-12-08 10:30:00,0.0,5.05,5.06,5.05,368,185893.0,5.059
2025-12-08 10:31:00,0.0,5.05,5.06,5.05,88,44458.0,5.059
2025-12-08 10:32:00,0.0,5.05,5.06,5.05,87,44003.0,5.059
2025-12-08 10:33:00,0.0,5.05,5.05,5.05,0,0.0,5.059
2025-12-08 10:34:00,0.0,5.05,5.06,5.05,171,86466.0,5.059
2025-12-08 10:35:00,0.0,5.06,5.06,5.05,81,40960.0,5.059
2025-12-08 10:36:00,0.0,5.05,5.05,5.05,74,37370.0,5.059
2025-12-08 10:37:00,0.0,5.06,5.06,5.05,161,81453.0,5.059
2025-12-08 10:38:00,0.0,5.06,5.06,5.05,136,68811.0,5.059
2025-12-08 10:39:00,0.0,5.05,5.06,5.05,35,17678.0,5.059
2025-12-08 10:40:00,0.0,5.06,5.07,5.06,1384,700311.0,5.059
2025-12-08 10:41:00,0.0,5.06,5.06,5.06,244,123474.0,5.059
2025-12-08 10:42:00,0.0,5.06,5.06,5.06,460,232760.0,5.059
2025-12-08 10:43:00,0.0,5.06,5.06,5.06,718,363222.0,5.059
2025-12-08 10:44:00,0.0,5.06,5.06,5.06,101,51106.0,5.059
2025-12-08 10:45:00,0.0,5.06,5.06,5.05,490,247618.0,5.059
