时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,4.9,4.9,4.9,49636,24321640.0,4.9
2025-12-08 09:31:00,0.0,4.93,4.93,4.9,93641,45996365.0,4.908
2025-12-08 09:32:00,0.0,4.92,4.93,4.91,61201,30100158.0,4.911
2025-12-08 09:33:00,0.0,4.94,4.96,4.93,59103,29209798.0,4.918
2025-12-08 09:34:00,0.0,4.94,4.95,4.93,21190,10466878.0,4.92
2025-12-08 09:35:00,0.0,4.95,4.95,4.94,11212,5543036.0,4.921
2025-12-08 09:36:00,0.0,4.95,4.95,4.94,15251,7539798.0,4.922
2025-12-08 09:37:00,0.0,4.94,4.95,4.94,39982,19757240.0,4.924
2025-12-08 09:38:00,0.0,4.93,4.95,4.93,19589,9674230.0,4.925
2025-12-08 09:39:00,0.0,4.94,4.94,4.93,28731,14167114.0,4.925
2025-12-08 09:40:00,0.0,4.94,4.94,4.93,13416,6618578.0,4.925
2025-12-08 09:41:00,0.0,4.96,4.97,4.94,68804,34072879.0,4.929
2025-12-08 09:42:00,0.0,4.96,4.96,4.95,15772,7817708.0,4.93
2025-12-08 09:43:00,0.0,4.96,4.96,4.95,10479,5194741.0,4.931
2025-12-08 09:44:00,0.0,4.96,4.96,4.95,15163,7512414.0,4.931
2025-12-08 09:45:00,0.0,4.95,4.96,4.95,26992,13362099.0,4.932
2025-12-08 09:46:00,0.0,4.96,4.96,4.95,11302,5602364.0,4.933
2025-12-08 09:47:00,0.0,4.95,4.96,4.95,5919,2933776.0,4.933
2025-12-08 09:48:00,0.0,4.95,4.96,4.94,19820,9810300.0,4.934
2025-12-08 09:49:00,0.0,4.93,4.95,4.93,25676,12674525.0,4.934
2025-12-08 09:50:00,0.0,4.93,4.94,4.93,8073,3982195.0,4.934
2025-12-08 09:51:00,0.0,4.93,4.94,4.93,5641,2781974.0,4.934
2025-12-08 09:52:00,0.0,4.94,4.94,4.93,5467,2698652.0,4.934
2025-12-08 09:53:00,0.0,4.94,4.94,4.93,8856,4372245.0,4.934
