时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,9.31,9.31,9.31,124,115444.0,9.31
2025-12-08 09:31:00,0.0,9.36,9.38,9.3,1718,1603536.0,9.332
2025-12-08 09:32:00,0.0,9.34,9.35,9.32,1073,1001686.0,9.333
2025-12-08 09:33:00,0.0,9.35,9.35,9.34,280,261677.0,9.334
2025-12-08 09:34:00,0.0,9.34,9.36,9.34,488,455985.0,9.336
2025-12-08 09:35:00,0.0,9.34,9.35,9.33,451,421139.0,9.336
2025-12-08 09:36:00,0.0,9.34,9.35,9.33,479,447308.0,9.336
2025-12-08 09:37:00,0.0,9.33,9.35,9.33,1266,1182256.0,9.337
2025-12-08 09:38:00,0.0,9.31,9.33,9.31,452,421420.0,9.336
2025-12-08 09:39:00,0.0,9.32,9.33,9.3,338,314816.0,9.335
2025-12-08 09:40:00,0.0,9.33,9.34,9.32,1171,1092330.0,9.334
2025-12-08 09:41:00,0.0,9.34,9.34,9.32,261,243665.0,9.334
2025-12-08 09:42:00,0.0,9.33,9.34,9.32,347,323776.0,9.334
2025-12-08 09:43:00,0.0,9.32,9.33,9.32,180,167796.0,9.333
2025-12-08 09:44:00,0.0,9.32,9.33,9.31,362,337366.0,9.333
2025-12-08 09:45:00,0.0,9.33,9.33,9.32,149,138977.0,9.333
2025-12-08 09:46:00,0.0,9.34,9.34,9.32,872,813526.0,9.332
2025-12-08 09:47:00,0.0,9.33,9.34,9.33,522,487118.0,9.332
2025-12-08 09:48:00,0.0,9.33,9.33,9.32,426,397432.0,9.332
2025-12-08 09:49:00,0.0,9.32,9.34,9.32,537,500845.0,9.332
2025-12-08 09:50:00,0.0,9.32,9.34,9.31,362,337542.0,9.332
2025-12-08 09:51:00,0.0,9.32,9.33,9.32,369,343921.0,9.331
2025-12-08 09:52:00,0.0,9.33,9.33,9.31,548,510686.0,9.331
2025-12-08 09:53:00,0.0,9.34,9.34,9.32,564,526037.0,9.331
2025-12-08 09:54:00,0.0,9.35,9.35,9.34,309,288619.0,9.331
2025-12-08 09:55:00,0.0,9.33,9.34,9.33,1093,1019804.0,9.331
2025-12-08 09:56:00,0.0,9.32,9.33,9.32,482,449657.0,9.331
2025-12-08 09:57:00,0.0,9.32,9.32,9.31,387,360601.0,9.331
2025-12-08 09:58:00,0.0,9.32,9.33,9.31,468,436345.0,9.33
2025-12-08 09:59:00,0.0,9.32,9.33,9.31,302,281415.0,9.33
2025-12-08 10:00:00,0.0,9.32,9.33,9.31,270,251565.0,9.33
2025-12-08 10:01:00,0.0,9.32,9.33,9.31,927,863917.0,9.329
2025-12-08 10:02:00,0.0,9.32,9.33,9.31,305,284067.0,9.329
2025-12-08 10:03:00,0.0,9.32,9.32,9.31,73,68034.0,9.329
2025-12-08 10:04:00,0.0,9.31,9.32,9.31,387,360477.0,9.329
2025-12-08 10:05:00,0.0,9.31,9.32,9.3,591,550280.0,9.328
2025-12-08 10:06:00,0.0,9.31,9.32,9.31,110,102428.0,9.328
2025-12-08 10:07:00,0.0,9.32,9.32,9.31,326,303734.0,9.328
2025-12-08 10:08:00,0.0,9.33,9.33,9.32,1652,1538428.0,9.327
2025-12-08 10:09:00,0.0,9.34,9.34,9.33,423,394966.0,9.327
2025-12-08 10:10:00,0.0,9.34,9.34,9.33,131,122336.0,9.327
2025-12-08 10:11:00,0.0,9.34,9.34,9.33,85,79388.0,9.327
2025-12-08 10:12:00,0.0,9.34,9.34,9.33,151,141013.0,9.327
2025-12-08 10:13:00,0.0,9.34,9.34,9.33,206,192285.0,9.327
2025-12-08 10:14:00,0.0,9.34,9.34,9.33,105,97981.0,9.327
2025-12-08 10:15:00,0.0,9.33,9.34,9.33,155,144688.0,9.327
2025-12-08 10:16:00,0.0,9.34,9.34,9.33,197,183969.0,9.327
2025-12-08 10:17:00,0.0,9.34,9.34,9.33,55,51368.0,9.327
2025-12-08 10:18:00,0.0,9.34,9.34,9.33,554,517427.0,9.328
2025-12-08 10:19:00,0.0,9.35,9.35,9.34,401,374670.0,9.328
2025-12-08 10:20:00,0.0,9.35,9.35,9.34,227,212180.0,9.328
2025-12-08 10:21:00,0.0,9.34,9.35,9.34,128,119590.0,9.328
2025-12-08 10:22:00,0.0,9.35,9.35,9.34,23,21504.0,9.328
2025-12-08 10:23:00,0.0,9.34,9.35,9.34,181,169093.0,9.328
2025-12-08 10:24:00,0.0,9.35,9.35,9.34,693,647952.0,9.329
2025-12-08 10:25:00,0.0,9.35,9.35,9.34,94,87844.0,9.329
2025-12-08 10:26:00,0.0,9.34,9.35,9.34,75,70073.0,9.329
2025-12-08 10:27:00,0.0,9.34,9.35,9.34,24,22428.0,9.329
2025-12-08 10:28:00,0.0,9.34,9.35,9.33,530,495005.0,9.329
2025-12-08 10:29:00,0.0,9.33,9.33,9.33,78,72776.0,9.329
2025-12-08 10:30:00,0.0,9.34,9.34,9.33,72,67210.0,9.329
2025-12-08 10:31:00,0.0,9.34,9.34,9.33,56,52285.0,9.329
2025-12-08 10:32:00,0.0,9.34,9.34,9.33,36,33601.0,9.329
2025-12-08 10:33:00,0.0,9.33,9.34,9.33,69,64432.0,9.329
2025-12-08 10:34:00,0.0,9.34,9.34,9.33,63,58813.0,9.329
2025-12-08 10:35:00,0.0,9.34,9.34,9.33,36,33599.0,9.329
2025-12-08 10:36:00,0.0,9.34,9.34,9.33,68,63506.0,9.329
2025-12-08 10:37:00,0.0,9.35,9.35,9.33,1728,1614982.0,9.33
2025-12-08 10:38:00,0.0,9.35,9.35,9.34,335,312903.0,9.331
2025-12-08 10:39:00,0.0,9.36,9.36,9.34,1146,1071875.0,9.331
2025-12-08 10:40:00,0.0,9.37,9.37,9.36,52,48681.0,9.332
2025-12-08 10:41:00,0.0,9.37,9.37,9.37,215,201455.0,9.332
2025-12-08 10:42:00,0.0,9.37,9.37,9.36,414,387912.0,9.332
2025-12-08 10:43:00,0.0,9.37,9.37,9.36,140,131061.0,9.332
2025-12-08 10:44:00,0.0,9.37,9.37,9.36,36,33719.0,9.333
2025-12-08 10:45:00,0.0,9.37,9.37,9.36,328,307130.0,9.333
2025-12-08 10:46:00,0.0,9.36,9.37,9.36,78,73044.0,9.333
2025-12-08 10:47:00,0.0,9.37,9.37,9.36,380,355687.0,9.333
2025-12-08 10:48:00,0.0,9.37,9.37,9.36,91,85205.0,9.333
2025-12-08 10:49:00,0.0,9.37,9.37,9.36,59,55267.0,9.333
2025-12-08 10:50:00,0.0,9.37,9.37,9.36,12,11238.0,9.333
2025-12-08 10:51:00,0.0,9.37,9.37,9.37,117,109597.0,9.334
2025-12-08 10:52:00,0.0,9.37,9.37,9.37,10,9370.0,9.334
2025-12-08 10:53:00,0.0,9.37,9.37,9.36,99,92687.0,9.334
2025-12-08 10:54:00,0.0,9.39,9.39,9.36,2116,1984053.0,9.336
2025-12-08 10:55:00,0.0,9.38,9.39,9.37,350,328306.0,9.337
2025-12-08 10:56:00,0.0,9.38,9.38,9.38,16,15008.0,9.337
2025-12-08 10:57:00,0.0,9.38,9.38,9.38,78,73156.0,9.337
2025-12-08 10:58:00,0.0,9.37,9.38,9.37,583,546786.0,9.338
2025-12-08 10:59:00,0.0,9.37,9.38,9.37,268,251249.0,9.338
2025-12-08 11:00:00,0.0,9.37,9.37,9.36,18,16865.0,9.338
2025-12-08 11:01:00,0.0,9.37,9.38,9.37,496,464756.0,9.338
2025-12-08 11:02:00,0.0,9.36,9.37,9.36,62,58090.0,9.338
2025-12-08 11:03:00,0.0,9.36,9.37,9.36,183,171386.0,9.339
2025-12-08 11:04:00,0.0,9.36,9.37,9.36,118,110495.0,9.339
2025-12-08 11:05:00,0.0,9.36,9.37,9.36,174,162881.0,9.339
2025-12-08 11:06:00,0.0,9.37,9.37,9.37,35,32795.0,9.339
2025-12-08 11:07:00,0.0,9.37,9.37,9.37,16,14992.0,9.339
2025-12-08 11:08:00,0.0,9.37,9.37,9.36,14,13108.0,9.339
2025-12-08 11:09:00,0.0,9.36,9.37,9.36,400,374409.0,9.339
2025-12-08 11:10:00,0.0,9.37,9.37,9.35,94,87972.0,9.339
2025-12-08 11:11:00,0.0,9.37,9.37,9.36,22,20595.0,9.339
2025-12-08 11:12:00,0.0,9.37,9.37,9.35,98,91718.0,9.339
2025-12-08 11:13:00,0.0,9.36,9.36,9.36,16,14976.0,9.339
2025-12-08 11:14:00,0.0,9.35,9.35,9.35,20,18700.0,9.339
2025-12-08 11:15:00,0.0,9.35,9.36,9.35,272,254330.0,9.339
2025-12-08 11:16:00,0.0,9.36,9.36,9.36,191,178776.0,9.339
2025-12-08 11:17:00,0.0,9.36,9.36,9.35,129,120742.0,9.34
2025-12-08 11:18:00,0.0,9.36,9.36,9.35,50,46790.0,9.34
2025-12-08 11:19:00,0.0,9.35,9.36,9.35,22,20587.0,9.34
2025-12-08 11:20:00,0.0,9.36,9.36,9.35,70,65510.0,9.34
2025-12-08 11:21:00,0.0,9.36,9.36,9.35,824,771261.0,9.34
2025-12-08 11:22:00,0.0,9.37,9.37,9.36,218,204141.0,9.34
2025-12-08 11:23:00,0.0,9.36,9.37,9.36,287,268639.0,9.34
2025-12-08 11:24:00,0.0,9.37,9.37,9.36,33,30910.0,9.34
2025-12-08 11:25:00,0.0,9.37,9.37,9.36,48,44947.0,9.34
2025-12-08 11:26:00,0.0,9.36,9.37,9.35,491,459546.0,9.341
2025-12-08 11:27:00,0.0,9.36,9.36,9.35,21,19649.0,9.341
2025-12-08 11:28:00,0.0,9.36,9.36,9.35,57,53307.0,9.341
2025-12-08 11:29:00,0.0,9.36,9.36,9.35,37,34610.0,9.341
2025-12-08 11:30:00,0.0,9.35,9.36,9.35,266,248756.0,9.341
2025-12-08 13:01:00,0.0,9.34,9.35,9.34,660,617029.0,9.341
2025-12-08 13:02:00,0.0,9.35,9.35,9.34,352,328778.0,9.341
2025-12-08 13:03:00,0.0,9.34,9.35,9.34,78,72909.0,9.341
2025-12-08 13:04:00,0.0,9.34,9.35,9.34,299,279557.0,9.341
2025-12-08 13:05:00,0.0,9.36,9.36,9.34,154,143973.0,9.341
2025-12-08 13:06:00,0.0,9.35,9.35,9.34,224,209267.0,9.341
