时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-09 09:30:00,0.0,9.49,9.49,9.49,3,2847.0,9.49
2025-12-09 09:31:00,0.0,9.44,9.54,9.43,379,358702.0,9.473
2025-12-09 09:32:00,0.0,9.46,9.46,9.43,199,187593.0,9.464
2025-12-09 09:33:00,0.0,9.44,9.47,9.44,641,605236.0,9.453
2025-12-09 09:34:00,0.0,9.48,9.48,9.47,78,74027.0,9.455
2025-12-09 09:35:00,0.0,9.48,9.48,9.46,129,122515.0,9.456
2025-12-09 09:36:00,0.0,9.48,9.48,9.47,218,206157.0,9.459
2025-12-09 09:37:00,0.0,9.49,9.5,9.48,428,405692.0,9.463
2025-12-09 09:38:00,0.0,9.47,9.48,9.47,129,122703.0,9.464
2025-12-09 09:39:00,0.0,9.47,9.47,9.47,46,43966.0,9.464
2025-12-09 09:40:00,0.0,9.45,9.47,9.45,90,85074.0,9.465
2025-12-09 09:41:00,0.0,9.45,9.45,9.45,3,2560.0,9.465
2025-12-09 09:42:00,0.0,9.45,9.46,9.44,179,169333.0,9.463
2025-12-09 09:43:00,0.0,9.47,9.47,9.46,49,46127.0,9.463
2025-12-09 09:44:00,0.0,9.46,9.46,9.45,118,111399.0,9.463
2025-12-09 09:45:00,0.0,9.46,9.47,9.46,118,111428.0,9.463
2025-12-09 09:46:00,0.0,9.45,9.46,9.44,223,210965.0,9.462
2025-12-09 09:47:00,0.0,9.45,9.45,9.44,44,41281.0,9.462
2025-12-09 09:48:00,0.0,9.45,9.45,9.45,18,16698.0,9.462
2025-12-09 09:49:00,0.0,9.42,9.45,9.4,1643,1546294.0,9.444
2025-12-09 09:50:00,0.0,9.41,9.42,9.41,199,187888.0,9.443
2025-12-09 09:51:00,0.0,9.42,9.42,9.41,210,197916.0,9.442
2025-12-09 09:52:00,0.0,9.43,9.43,9.43,5,4715.0,9.442
2025-12-09 09:53:00,0.0,9.42,9.42,9.41,100,94528.0,9.441
2025-12-09 09:54:00,0.0,9.43,9.43,9.42,64,59963.0,9.441
2025-12-09 09:55:00,0.0,9.42,9.43,9.42,95,89277.0,9.441
2025-12-09 09:56:00,0.0,9.42,9.42,9.42,62,57998.0,9.441
2025-12-09 09:57:00,0.0,9.42,9.42,9.42,6,5218.0,9.441
2025-12-09 09:58:00,0.0,9.43,9.43,9.42,150,141351.0,9.44
2025-12-09 09:59:00,0.0,9.43,9.43,9.42,98,92016.0,9.44
2025-12-09 10:00:00,0.0,9.43,9.43,9.42,7,6137.0,9.44
2025-12-09 10:01:00,0.0,9.42,9.42,9.42,184,173083.0,9.439
2025-12-09 10:02:00,0.0,9.41,9.41,9.41,2,1552.0,9.439
2025-12-09 10:03:00,0.0,9.42,9.42,9.41,138,130331.0,9.439
2025-12-09 10:04:00,0.0,9.41,9.42,9.41,114,107660.0,9.438
2025-12-09 10:05:00,0.0,9.41,9.42,9.41,24,22266.0,9.438
2025-12-09 10:06:00,0.0,9.38,9.4,9.38,352,330791.0,9.436
2025-12-09 10:07:00,0.0,9.37,9.38,9.36,397,371766.0,9.432
2025-12-09 10:08:00,0.0,9.37,9.37,9.35,253,236667.0,9.43
2025-12-09 10:09:00,0.0,9.37,9.38,9.37,7,6892.0,9.43
2025-12-09 10:10:00,0.0,9.36,9.36,9.35,207,193604.0,9.428
2025-12-09 10:11:00,0.0,9.37,9.37,9.36,95,88925.0,9.427
2025-12-09 10:12:00,0.0,9.37,9.37,9.36,87,81349.0,9.427
2025-12-09 10:13:00,0.0,9.36,9.37,9.36,149,139806.0,9.425
2025-12-09 10:14:00,0.0,9.36,9.37,9.36,167,156104.0,9.424
2025-12-09 10:15:00,0.0,9.36,9.37,9.36,9,8721.0,9.424
2025-12-09 10:16:00,0.0,9.38,9.38,9.37,51,47837.0,9.424
2025-12-09 10:17:00,0.0,9.36,9.38,9.36,412,386119.0,9.421
2025-12-09 10:18:00,0.0,9.36,9.36,9.36,0,0.0,9.421
2025-12-09 10:19:00,0.0,9.37,9.38,9.37,9,8572.0,9.421
2025-12-09 10:20:00,0.0,9.37,9.37,9.37,80,74828.0,9.42
2025-12-09 10:21:00,0.0,9.37,9.37,9.37,61,57157.0,9.42
2025-12-09 10:22:00,0.0,9.36,9.36,9.36,64,59791.0,9.419
2025-12-09 10:23:00,0.0,9.36,9.37,9.36,305,285704.0,9.417
2025-12-09 10:24:00,0.0,9.37,9.38,9.36,171,160410.0,9.417
2025-12-09 10:25:00,0.0,9.37,9.37,9.37,0,0.0,9.417
2025-12-09 10:26:00,0.0,9.38,9.38,9.38,132,123534.0,9.416
2025-12-09 10:27:00,0.0,9.38,9.38,9.38,123,115317.0,9.416
2025-12-09 10:28:00,0.0,9.4,9.4,9.38,130,122000.0,9.415
2025-12-09 10:29:00,0.0,9.4,9.4,9.4,25,23537.0,9.415
2025-12-09 10:30:00,0.0,9.39,9.39,9.39,28,25850.0,9.415
2025-12-09 10:31:00,0.0,9.38,9.38,9.38,10,9380.0,9.415
2025-12-09 10:32:00,0.0,9.39,9.39,9.38,26,24694.0,9.415
2025-12-09 10:33:00,0.0,9.39,9.39,9.39,50,46950.0,9.415
2025-12-09 10:34:00,0.0,9.39,9.39,9.38,52,49261.0,9.415
2025-12-09 10:35:00,0.0,9.37,9.38,9.37,110,102768.0,9.414
2025-12-09 10:36:00,0.0,9.38,9.38,9.38,18,17146.0,9.414
2025-12-09 10:37:00,0.0,9.38,9.38,9.38,0,0.0,9.414
2025-12-09 10:38:00,0.0,9.38,9.4,9.38,73,68437.0,9.414
2025-12-09 10:39:00,0.0,9.38,9.38,9.38,0,0.0,9.414
2025-12-09 10:40:00,0.0,9.37,9.38,9.37,44,40902.0,9.414
2025-12-09 10:41:00,0.0,9.35,9.37,9.35,1151,1077154.0,9.408
2025-12-09 10:42:00,0.0,9.36,9.36,9.34,395,369366.0,9.405
2025-12-09 10:43:00,0.0,9.34,9.34,9.34,114,106818.0,9.405
2025-12-09 10:44:00,0.0,9.35,9.35,9.34,23,21259.0,9.405
2025-12-09 10:45:00,0.0,9.35,9.35,9.35,52,48620.0,9.404
2025-12-09 10:46:00,0.0,9.35,9.35,9.35,35,32715.0,9.404
2025-12-09 10:47:00,0.0,9.34,9.34,9.34,101,94502.0,9.404
2025-12-09 10:48:00,0.0,9.35,9.35,9.35,32,29929.0,9.404
2025-12-09 10:49:00,0.0,9.33,9.33,9.32,384,358175.0,9.401
2025-12-09 10:50:00,0.0,9.34,9.35,9.34,37,34588.0,9.401
2025-12-09 10:51:00,0.0,9.34,9.34,9.34,27,25218.0,9.401
2025-12-09 10:52:00,0.0,9.34,9.34,9.33,131,122605.0,9.4
2025-12-09 10:53:00,0.0,9.34,9.34,9.34,0,0.0,9.4
2025-12-09 10:54:00,0.0,9.35,9.35,9.35,5,4675.0,9.4
2025-12-09 10:55:00,0.0,9.34,9.34,9.34,19,17755.0,9.4
2025-12-09 10:56:00,0.0,9.34,9.34,9.34,71,66370.0,9.4
2025-12-09 10:57:00,0.0,9.34,9.34,9.34,30,28066.0,9.4
2025-12-09 10:58:00,0.0,9.34,9.34,9.34,11,10274.0,9.4
2025-12-09 10:59:00,0.0,9.35,9.35,9.34,99,92907.0,9.399
2025-12-09 11:00:00,0.0,9.35,9.35,9.35,0,0.0,9.399
2025-12-09 11:01:00,0.0,9.35,9.35,9.35,1,1168.0,9.399
2025-12-09 11:02:00,0.0,9.35,9.35,9.35,31,29368.0,9.399
2025-12-09 11:03:00,0.0,9.35,9.36,9.35,9,8722.0,9.399
2025-12-09 11:04:00,0.0,9.35,9.35,9.35,0,0.0,9.399
2025-12-09 11:05:00,0.0,9.35,9.35,9.35,20,18700.0,9.399
2025-12-09 11:06:00,0.0,9.34,9.35,9.34,44,41392.0,9.399
2025-12-09 11:07:00,0.0,9.35,9.35,9.34,66,61455.0,9.399
2025-12-09 11:08:00,0.0,9.35,9.35,9.35,31,28760.0,9.398
2025-12-09 11:09:00,0.0,9.35,9.35,9.34,39,36208.0,9.398
2025-12-09 11:10:00,0.0,9.34,9.35,9.34,4,3924.0,9.398
2025-12-09 11:11:00,0.0,9.34,9.34,9.34,4,3446.0,9.398
2025-12-09 11:12:00,0.0,9.35,9.35,9.35,10,9350.0,9.398
2025-12-09 11:13:00,0.0,9.34,9.34,9.34,21,19165.0,9.398
2025-12-09 11:14:00,0.0,9.33,9.34,9.33,73,67909.0,9.398
2025-12-09 11:15:00,0.0,9.34,9.34,9.33,227,212025.0,9.397
2025-12-09 11:16:00,0.0,9.33,9.33,9.33,53,49514.0,9.396
2025-12-09 11:17:00,0.0,9.33,9.33,9.33,1,942.0,9.396
2025-12-09 11:18:00,0.0,9.33,9.33,9.33,10,9581.0,9.396
2025-12-09 11:19:00,0.0,9.33,9.33,9.33,3,2519.0,9.396
2025-12-09 11:20:00,0.0,9.33,9.33,9.33,261,243923.0,9.395
2025-12-09 11:21:00,0.0,9.33,9.33,9.33,112,104496.0,9.395
2025-12-09 11:22:00,0.0,9.32,9.33,9.32,41,38029.0,9.394
2025-12-09 11:23:00,0.0,9.32,9.33,9.32,150,140217.0,9.394
2025-12-09 11:24:00,0.0,9.32,9.32,9.32,30,28109.0,9.393
2025-12-09 11:25:00,0.0,9.32,9.32,9.32,18,16384.0,9.393
2025-12-09 11:26:00,0.0,9.33,9.33,9.32,20,18650.0,9.393
2025-12-09 11:27:00,0.0,9.33,9.33,9.32,34,31323.0,9.393
2025-12-09 11:28:00,0.0,9.33,9.33,9.33,22,20693.0,9.393
2025-12-09 11:29:00,0.0,9.32,9.33,9.32,242,225588.0,9.392
2025-12-09 11:30:00,0.0,9.32,9.32,9.32,16,15042.0,9.392
2025-12-09 13:01:00,0.0,9.32,9.34,9.32,465,433527.0,9.39
2025-12-09 13:02:00,0.0,9.33,9.33,9.32,64,59390.0,9.39
2025-12-09 13:03:00,0.0,9.33,9.34,9.33,133,123886.0,9.389
2025-12-09 13:04:00,0.0,9.33,9.33,9.33,56,52108.0,9.389
2025-12-09 13:05:00,0.0,9.33,9.33,9.33,20,18548.0,9.389
