时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,3.56,3.56,3.56,16503,5875068.0,3.56
2025-12-08 09:31:00,0.0,3.54,3.66,3.53,100494,36146154.0,3.592
2025-12-08 09:32:00,0.0,3.58,3.58,3.56,21314,7596239.0,3.587
2025-12-08 09:33:00,0.0,3.56,3.59,3.56,15419,5513724.0,3.586
2025-12-08 09:34:00,0.0,3.57,3.58,3.55,9861,3512449.0,3.585
2025-12-08 09:35:00,0.0,3.56,3.57,3.55,10730,3824190.0,3.584
2025-12-08 09:36:00,0.0,3.59,3.59,3.56,14329,5119804.0,3.583
2025-12-08 09:37:00,0.0,3.58,3.59,3.57,8036,2879887.0,3.583
2025-12-08 09:38:00,0.0,3.57,3.58,3.57,3154,1127971.0,3.583
2025-12-08 09:39:00,0.0,3.55,3.56,3.55,12550,4467059.0,3.581
2025-12-08 09:40:00,0.0,3.57,3.57,3.55,7666,2726381.0,3.58
2025-12-08 09:41:00,0.0,3.57,3.57,3.55,6119,2179150.0,3.58
2025-12-08 09:42:00,0.0,3.56,3.57,3.56,2451,873367.0,3.58
2025-12-08 09:43:00,0.0,3.57,3.57,3.56,3127,1114916.0,3.58
2025-12-08 09:44:00,0.0,3.56,3.57,3.56,2466,878728.0,3.579
2025-12-08 09:45:00,0.0,3.57,3.58,3.56,12802,4573559.0,3.579
2025-12-08 09:46:00,0.0,3.57,3.58,3.56,5339,1906818.0,3.579
2025-12-08 09:47:00,0.0,3.58,3.58,3.56,2138,764068.0,3.579
2025-12-08 09:48:00,0.0,3.57,3.58,3.56,6777,2420346.0,3.579
2025-12-08 09:49:00,0.0,3.55,3.57,3.55,10827,3849540.0,3.578
2025-12-08 09:50:00,0.0,3.58,3.58,3.55,19772,7074001.0,3.578
2025-12-08 09:51:00,0.0,3.63,3.64,3.59,32248,11652151.0,3.581
2025-12-08 09:52:00,0.0,3.61,3.64,3.61,23559,8533058.0,3.584
2025-12-08 09:53:00,0.0,3.65,3.68,3.63,56779,20737050.0,3.594
2025-12-08 09:54:00,0.0,3.62,3.65,3.62,24978,9099278.0,3.596
2025-12-08 09:55:00,0.0,3.61,3.64,3.6,12785,4626745.0,3.597
2025-12-08 09:56:00,0.0,3.61,3.61,3.6,9429,3401391.0,3.597
2025-12-08 09:57:00,0.0,3.59,3.61,3.59,12550,4520331.0,3.597
2025-12-08 09:58:00,0.0,3.61,3.61,3.6,4185,1508056.0,3.598
2025-12-08 09:59:00,0.0,3.61,3.61,3.6,7104,2559433.0,3.598
2025-12-08 10:00:00,0.0,3.6,3.61,3.6,3967,1428941.0,3.598
2025-12-08 10:01:00,0.0,3.61,3.61,3.6,4397,1586569.0,3.598
2025-12-08 10:02:00,0.0,3.6,3.61,3.59,5758,2073247.0,3.598
2025-12-08 10:03:00,0.0,3.59,3.6,3.59,1535,552251.0,3.598
2025-12-08 10:04:00,0.0,3.6,3.6,3.59,1707,614116.0,3.598
2025-12-08 10:05:00,0.0,3.6,3.6,3.59,3939,1417637.0,3.598
2025-12-08 10:06:00,0.0,3.6,3.6,3.59,4235,1523594.0,3.598
2025-12-08 10:07:00,0.0,3.59,3.6,3.59,1579,567888.0,3.598
2025-12-08 10:08:00,0.0,3.59,3.6,3.58,13768,4942445.0,3.598
2025-12-08 10:09:00,0.0,3.59,3.61,3.59,6365,2292201.0,3.598
2025-12-08 10:10:00,0.0,3.61,3.61,3.59,10576,3807282.0,3.598
2025-12-08 10:11:00,0.0,3.61,3.61,3.6,1075,387824.0,3.598
2025-12-08 10:12:00,0.0,3.6,3.61,3.6,4361,1570751.0,3.598
2025-12-08 10:13:00,0.0,3.59,3.61,3.59,1847,664910.0,3.598
2025-12-08 10:14:00,0.0,3.59,3.6,3.59,1606,577771.0,3.598
2025-12-08 10:15:00,0.0,3.6,3.6,3.59,1274,458058.0,3.598
2025-12-08 10:16:00,0.0,3.6,3.6,3.59,742,266903.0,3.598
2025-12-08 10:17:00,0.0,3.6,3.6,3.59,1520,546927.0,3.598
2025-12-08 10:18:00,0.0,3.59,3.6,3.59,1177,423107.0,3.598
2025-12-08 10:19:00,0.0,3.59,3.6,3.58,8967,3219766.0,3.598
2025-12-08 10:20:00,0.0,3.61,3.61,3.59,11030,3974088.0,3.598
2025-12-08 10:21:00,0.0,3.6,3.61,3.6,4324,1560127.0,3.598
2025-12-08 10:22:00,0.0,3.61,3.61,3.6,1039,374969.0,3.598
2025-12-08 10:23:00,0.0,3.61,3.61,3.6,995,358995.0,3.598
2025-12-08 10:24:00,0.0,3.61,3.62,3.6,3246,1173701.0,3.598
2025-12-08 10:25:00,0.0,3.61,3.62,3.61,2350,850485.0,3.598
2025-12-08 10:26:00,0.0,3.61,3.62,3.61,1087,393160.0,3.598
2025-12-08 10:27:00,0.0,3.62,3.62,3.61,1327,480202.0,3.598
2025-12-08 10:28:00,0.0,3.61,3.62,3.61,2004,725127.0,3.598
2025-12-08 10:29:00,0.0,3.61,3.62,3.61,2275,823434.0,3.598
2025-12-08 10:30:00,0.0,3.61,3.62,3.61,1549,560527.0,3.598
2025-12-08 10:31:00,0.0,3.62,3.62,3.61,1108,401048.0,3.598
2025-12-08 10:32:00,0.0,3.62,3.62,3.61,2539,918276.0,3.598
2025-12-08 10:33:00,0.0,3.61,3.62,3.61,1557,563160.0,3.598
2025-12-08 10:34:00,0.0,3.62,3.62,3.61,778,281570.0,3.599
2025-12-08 10:35:00,0.0,3.62,3.62,3.61,710,256897.0,3.599
2025-12-08 10:36:00,0.0,3.62,3.62,3.61,580,209902.0,3.599
2025-12-08 10:37:00,0.0,3.61,3.62,3.61,411,148607.0,3.599
2025-12-08 10:38:00,0.0,3.62,3.62,3.61,1059,382919.0,3.599
2025-12-08 10:39:00,0.0,3.61,3.62,3.61,1455,525590.0,3.599
2025-12-08 10:40:00,0.0,3.6,3.61,3.6,10731,3872597.0,3.599
2025-12-08 10:41:00,0.0,3.62,3.62,3.6,3217,1161017.0,3.599
2025-12-08 10:42:00,0.0,3.61,3.62,3.61,480,173614.0,3.599
2025-12-08 10:43:00,0.0,3.6,3.62,3.6,2120,765336.0,3.599
2025-12-08 10:44:00,0.0,3.62,3.62,3.61,1555,561857.0,3.599
2025-12-08 10:45:00,0.0,3.62,3.62,3.61,920,332804.0,3.599
2025-12-08 10:46:00,0.0,3.62,3.62,3.61,1342,484619.0,3.599
2025-12-08 10:47:00,0.0,3.6,3.62,3.6,1477,533368.0,3.599
2025-12-08 10:48:00,0.0,3.64,3.64,3.6,14981,5428718.0,3.6
2025-12-08 10:49:00,0.0,3.62,3.64,3.62,5816,2110618.0,3.6
2025-12-08 10:50:00,0.0,3.63,3.63,3.62,1713,621654.0,3.6
2025-12-08 10:51:00,0.0,3.63,3.63,3.62,1126,408337.0,3.6
2025-12-08 10:52:00,0.0,3.63,3.63,3.62,778,281976.0,3.6
2025-12-08 10:53:00,0.0,3.62,3.62,3.61,4311,1559979.0,3.6
2025-12-08 10:54:00,0.0,3.62,3.62,3.61,1311,473703.0,3.6
2025-12-08 10:55:00,0.0,3.61,3.62,3.61,313,113135.0,3.6
2025-12-08 10:56:00,0.0,3.61,3.62,3.61,282,101984.0,3.6
2025-12-08 10:57:00,0.0,3.61,3.61,3.6,3712,1339555.0,3.6
2025-12-08 10:58:00,0.0,3.6,3.61,3.6,763,274771.0,3.6
2025-12-08 10:59:00,0.0,3.61,3.61,3.6,427,153900.0,3.6
2025-12-08 11:00:00,0.0,3.61,3.61,3.6,637,229925.0,3.6
2025-12-08 11:01:00,0.0,3.61,3.61,3.6,926,333725.0,3.6
2025-12-08 11:02:00,0.0,3.61,3.61,3.6,1508,544222.0,3.6
2025-12-08 11:03:00,0.0,3.61,3.61,3.6,2389,862370.0,3.6
2025-12-08 11:04:00,0.0,3.61,3.61,3.6,2890,1043253.0,3.6
2025-12-08 11:05:00,0.0,3.61,3.61,3.6,2348,847524.0,3.6
2025-12-08 11:06:00,0.0,3.62,3.62,3.61,1873,676425.0,3.6
2025-12-08 11:07:00,0.0,3.61,3.62,3.61,237,85679.0,3.6
2025-12-08 11:08:00,0.0,3.61,3.62,3.61,7482,2702467.0,3.601
2025-12-08 11:09:00,0.0,3.62,3.62,3.61,1313,474293.0,3.601
2025-12-08 11:10:00,0.0,3.61,3.62,3.61,448,161882.0,3.601
2025-12-08 11:11:00,0.0,3.62,3.63,3.62,10086,3653496.0,3.601
2025-12-08 11:12:00,0.0,3.62,3.63,3.62,2064,747289.0,3.601
2025-12-08 11:13:00,0.0,3.61,3.62,3.61,500,180993.0,3.601
2025-12-08 11:14:00,0.0,3.62,3.62,3.61,290,104766.0,3.601
2025-12-08 11:15:00,0.0,3.61,3.62,3.61,200,72330.0,3.601
2025-12-08 11:16:00,0.0,3.61,3.62,3.6,2832,1022456.0,3.601
2025-12-08 11:17:00,0.0,3.61,3.61,3.6,1345,485265.0,3.601
2025-12-08 11:18:00,0.0,3.6,3.61,3.6,395,142543.0,3.601
2025-12-08 11:19:00,0.0,3.61,3.61,3.6,489,176500.0,3.601
2025-12-08 11:20:00,0.0,3.61,3.61,3.6,469,168952.0,3.601
2025-12-08 11:21:00,0.0,3.6,3.61,3.6,965,348224.0,3.601
2025-12-08 11:22:00,0.0,3.6,3.61,3.6,695,250315.0,3.601
2025-12-08 11:23:00,0.0,3.61,3.61,3.6,346,124628.0,3.601
2025-12-08 11:24:00,0.0,3.59,3.61,3.59,11978,4312094.0,3.601
2025-12-08 11:25:00,0.0,3.59,3.6,3.59,5740,2060889.0,3.601
2025-12-08 11:26:00,0.0,3.58,3.59,3.58,2180,781854.0,3.601
2025-12-08 11:27:00,0.0,3.58,3.59,3.58,2160,773545.0,3.601
2025-12-08 11:28:00,0.0,3.59,3.59,3.58,1148,411943.0,3.601
2025-12-08 11:29:00,0.0,3.59,3.59,3.58,3427,1230048.0,3.601
2025-12-08 11:30:00,0.0,3.58,3.59,3.58,1030,369182.0,3.601
2025-12-08 13:01:00,0.0,3.57,3.59,3.57,5920,2121240.0,3.601
2025-12-08 13:02:00,0.0,3.58,3.58,3.57,574,205023.0,3.601
2025-12-08 13:03:00,0.0,3.58,3.59,3.57,1528,547083.0,3.601
2025-12-08 13:04:00,0.0,3.6,3.6,3.58,1982,712068.0,3.601
