时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,9.5,9.5,9.5,3992,3792400.0,9.5
2025-12-08 09:31:00,0.0,9.64,9.68,9.31,19980,18894136.0,9.464
2025-12-08 09:32:00,0.0,9.55,9.69,9.5,10253,9853949.0,9.508
2025-12-08 09:33:00,0.0,9.65,9.68,9.55,5931,5704262.0,9.524
2025-12-08 09:34:00,0.0,9.74,9.75,9.6,5725,5525456.0,9.54
2025-12-08 09:35:00,0.0,9.82,9.87,9.75,5021,4929371.0,9.567
2025-12-08 09:36:00,0.0,9.75,9.82,9.73,2362,2303843.0,9.576
2025-12-08 09:37:00,0.0,9.75,9.77,9.73,1579,1538719.0,9.581
2025-12-08 09:38:00,0.0,9.65,9.71,9.63,3253,3155389.0,9.587
2025-12-08 09:39:00,0.0,9.67,9.67,9.61,1888,1818860.0,9.589
2025-12-08 09:40:00,0.0,9.62,9.73,9.62,1723,1665668.0,9.591
2025-12-08 09:41:00,0.0,9.64,9.67,9.62,2052,1978190.0,9.592
2025-12-08 09:42:00,0.0,9.61,9.64,9.61,1087,1045226.0,9.593
2025-12-08 09:43:00,0.0,9.64,9.65,9.61,816,784840.0,9.593
2025-12-08 09:44:00,0.0,9.73,9.73,9.63,2949,2854251.0,9.597
2025-12-08 09:45:00,0.0,9.77,9.77,9.73,2780,2710868.0,9.603
2025-12-08 09:46:00,0.0,9.78,9.78,9.75,2014,1967531.0,9.607
2025-12-08 09:47:00,0.0,9.78,9.79,9.76,1936,1891871.0,9.612
2025-12-08 09:48:00,0.0,9.82,9.85,9.79,4521,4437069.0,9.623
2025-12-08 09:49:00,0.0,9.81,9.85,9.81,698,685865.0,9.625
2025-12-08 09:50:00,0.0,9.79,9.82,9.79,599,587196.0,9.626
2025-12-08 09:51:00,0.0,9.78,9.8,9.77,2697,2637151.0,9.631
2025-12-08 09:52:00,0.0,9.76,9.77,9.75,589,574681.0,9.632
2025-12-08 09:53:00,0.0,9.77,9.8,9.75,648,634014.0,9.633
2025-12-08 09:54:00,0.0,9.76,9.79,9.75,969,947013.0,9.635
2025-12-08 09:55:00,0.0,9.75,9.8,9.75,1816,1772232.0,9.637
2025-12-08 09:56:00,0.0,9.8,9.8,9.8,666,653047.0,9.639
2025-12-08 09:57:00,0.0,9.82,9.83,9.79,573,562003.0,9.64
2025-12-08 09:58:00,0.0,9.82,9.85,9.81,1225,1203954.0,9.642
2025-12-08 09:59:00,0.0,9.78,9.83,9.78,307,300618.0,9.643
2025-12-08 10:00:00,0.0,9.8,9.8,9.77,289,282865.0,9.643
2025-12-08 10:01:00,0.0,9.75,9.78,9.75,2001,1952279.0,9.646
2025-12-08 10:02:00,0.0,9.73,9.75,9.73,227,221247.0,9.646
2025-12-08 10:03:00,0.0,9.71,9.73,9.7,506,491306.0,9.646
2025-12-08 10:04:00,0.0,9.73,9.73,9.7,885,860125.0,9.647
2025-12-08 10:05:00,0.0,9.76,9.76,9.73,333,324475.0,9.647
2025-12-08 10:06:00,0.0,9.74,9.76,9.74,499,486537.0,9.648
2025-12-08 10:07:00,0.0,9.7,9.75,9.7,598,581089.0,9.648
2025-12-08 10:08:00,0.0,9.69,9.71,9.69,614,595206.0,9.649
2025-12-08 10:09:00,0.0,9.69,9.7,9.68,1510,1463358.0,9.649
2025-12-08 10:10:00,0.0,9.74,9.74,9.69,295,286229.0,9.649
2025-12-08 10:11:00,0.0,9.75,9.78,9.75,2673,2604341.0,9.652
2025-12-08 10:12:00,0.0,9.73,9.75,9.73,169,164534.0,9.652
2025-12-08 10:13:00,0.0,9.74,9.74,9.73,356,346490.0,9.652
2025-12-08 10:14:00,0.0,9.75,9.75,9.74,121,117939.0,9.652
