时间,开盘,收盘,最高,最低,成交量,成交额,均价
2025-12-08 09:30:00,0.0,7.17,7.17,7.17,796,570732.0,7.17
2025-12-08 09:31:00,0.0,7.18,7.19,7.16,3919,2810335.0,7.171
2025-12-08 09:32:00,0.0,7.16,7.18,7.15,2056,1473067.0,7.169
2025-12-08 09:33:00,0.0,7.19,7.19,7.16,4951,3552273.0,7.172
2025-12-08 09:34:00,0.0,7.18,7.19,7.18,855,614118.0,7.172
2025-12-08 09:35:00,0.0,7.17,7.18,7.17,1386,993808.0,7.172
2025-12-08 09:36:00,0.0,7.18,7.18,7.16,2963,2125955.0,7.173
2025-12-08 09:37:00,0.0,7.18,7.19,7.18,1528,1097286.0,7.173
2025-12-08 09:38:00,0.0,7.17,7.19,7.17,1301,934153.0,7.174
2025-12-08 09:39:00,0.0,7.18,7.19,7.17,2024,1452372.0,7.174
2025-12-08 09:40:00,0.0,7.17,7.19,7.17,461,331127.0,7.174
2025-12-08 09:41:00,0.0,7.2,7.2,7.18,1865,1340000.0,7.175
2025-12-08 09:42:00,0.0,7.19,7.2,7.19,730,525407.0,7.176
2025-12-08 09:43:00,0.0,7.21,7.22,7.19,1386,998751.0,7.177
2025-12-08 09:44:00,0.0,7.21,7.22,7.21,1013,730411.0,7.179
2025-12-08 09:45:00,0.0,7.21,7.21,7.2,1057,761976.0,7.18
2025-12-08 09:46:00,0.0,7.2,7.21,7.2,2524,1817459.0,7.181
2025-12-08 09:47:00,0.0,7.21,7.21,7.2,723,520847.0,7.182
2025-12-08 09:48:00,0.0,7.23,7.24,7.21,5647,4076416.0,7.188
2025-12-08 09:49:00,0.0,7.22,7.23,7.22,1521,1099118.0,7.189
2025-12-08 09:50:00,0.0,7.22,7.22,7.21,870,627901.0,7.19
2025-12-08 09:51:00,0.0,7.22,7.22,7.21,1610,1162009.0,7.191
2025-12-08 09:52:00,0.0,7.23,7.23,7.22,1166,842616.0,7.192
2025-12-08 09:53:00,0.0,7.23,7.23,7.22,235,169886.0,7.192
2025-12-08 09:54:00,0.0,7.22,7.23,7.22,1522,1098944.0,7.193
2025-12-08 09:55:00,0.0,7.21,7.22,7.21,1487,1072283.0,7.194
2025-12-08 09:56:00,0.0,7.21,7.22,7.2,757,546216.0,7.194
2025-12-08 09:57:00,0.0,7.21,7.22,7.21,554,399542.0,7.194
2025-12-08 09:58:00,0.0,7.22,7.23,7.22,2289,1653262.0,7.195
2025-12-08 09:59:00,0.0,7.22,7.23,7.22,603,435388.0,7.196
2025-12-08 10:00:00,0.0,7.22,7.23,7.21,585,422383.0,7.196
2025-12-08 10:01:00,0.0,7.23,7.23,7.22,417,301081.0,7.196
2025-12-08 10:02:00,0.0,7.23,7.23,7.22,1348,974418.0,7.197
2025-12-08 10:03:00,0.0,7.24,7.24,7.23,2507,1813361.0,7.199
2025-12-08 10:04:00,0.0,7.23,7.24,7.23,693,501565.0,7.199
2025-12-08 10:05:00,0.0,7.24,7.24,7.23,199,143980.0,7.199
2025-12-08 10:06:00,0.0,7.23,7.24,7.23,201,145503.0,7.2
2025-12-08 10:07:00,0.0,7.23,7.24,7.23,2146,1553660.0,7.201
2025-12-08 10:08:00,0.0,7.25,7.25,7.24,883,639411.0,7.202
2025-12-08 10:09:00,0.0,7.25,7.25,7.24,658,476929.0,7.202
2025-12-08 10:10:00,0.0,7.24,7.25,7.24,1307,946957.0,7.203
2025-12-08 10:11:00,0.0,7.24,7.25,7.24,1685,1221482.0,7.204
2025-12-08 10:12:00,0.0,7.26,7.26,7.25,1809,1311510.0,7.206
2025-12-08 10:13:00,0.0,7.26,7.27,7.26,2243,1628424.0,7.207
2025-12-08 10:14:00,0.0,7.26,7.27,7.26,726,527171.0,7.208
2025-12-08 10:15:00,0.0,7.26,7.26,7.25,1182,858119.0,7.209
2025-12-08 10:16:00,0.0,7.25,7.26,7.25,1138,826115.0,7.21
2025-12-08 10:17:00,0.0,7.26,7.26,7.25,581,421317.0,7.21
2025-12-08 10:18:00,0.0,7.27,7.27,7.25,1366,991363.0,7.211
2025-12-08 10:19:00,0.0,7.27,7.27,7.26,1873,1361531.0,7.213
2025-12-08 10:20:00,0.0,7.27,7.28,7.26,671,487816.0,7.213
2025-12-08 10:21:00,0.0,7.27,7.27,7.26,291,211532.0,7.213
2025-12-08 10:22:00,0.0,7.27,7.27,7.27,470,341672.0,7.214
2025-12-08 10:23:00,0.0,7.28,7.28,7.27,1083,787601.0,7.214
2025-12-08 10:24:00,0.0,7.27,7.28,7.27,239,173837.0,7.215
2025-12-08 10:25:00,0.0,7.28,7.28,7.27,518,376602.0,7.215
2025-12-08 10:26:00,0.0,7.27,7.28,7.26,1103,801875.0,7.216
2025-12-08 10:27:00,0.0,7.26,7.27,7.26,452,328164.0,7.216
2025-12-08 10:28:00,0.0,7.26,7.27,7.26,306,222165.0,7.216
