日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,603278,12.58,12.67,12.82,12.47,104539,132846792.0,2.78,0.8,0.1,3.1
2024-01-03,603278,12.67,12.31,12.85,12.16,78847,97981011.0,5.45,-2.84,-0.36,2.34
2024-01-04,603278,12.23,12.1,12.46,12.06,41515,50563143.0,3.25,-1.71,-0.21,1.23
2024-01-05,603278,12.12,11.82,12.31,11.75,58288,69988524.0,4.63,-2.31,-0.28,1.73
2024-01-08,603278,11.81,11.36,11.87,11.27,79808,92196682.0,5.08,-3.89,-0.46,2.37
2024-01-09,603278,11.29,11.43,11.66,11.29,71981,82808700.0,3.26,0.62,0.07,2.14
2024-01-10,603278,11.45,11.35,11.45,11.22,46882,53327793.0,2.01,-0.7,-0.08,1.39
2024-01-11,603278,11.28,11.52,11.54,11.26,48346,55284660.0,2.47,1.5,0.17,1.44
2024-01-12,603278,11.56,11.57,12.04,11.47,70518,83274865.0,4.95,0.43,0.05,2.09
2024-01-15,603278,11.67,11.36,11.76,11.26,55610,63586140.0,4.32,-1.82,-0.21,1.63
2024-01-16,603278,11.29,11.11,11.36,10.9,68264,75777477.0,4.05,-2.2,-0.25,2.0
2024-01-17,603278,11.2,10.91,11.26,10.91,48743,54252580.0,3.15,-1.8,-0.2,1.43
2024-01-18,603278,10.97,10.69,10.97,10.36,68771,73248508.0,5.59,-2.02,-0.22,2.01
2024-01-19,603278,10.69,10.45,10.74,10.37,44410,46729237.0,3.46,-2.25,-0.24,1.3
2024-01-22,603278,10.34,9.89,10.51,9.72,57289,57948414.0,7.56,-5.36,-0.56,1.68
2024-01-23,603278,9.89,9.87,10.02,9.5,76126,74194741.0,5.26,-0.2,-0.02,2.23
2024-01-24,603278,9.82,9.87,10.11,9.53,61707,60565549.0,5.88,0.0,0.0,1.81
2024-01-25,603278,9.77,10.19,10.2,9.67,76988,76792586.0,5.37,3.24,0.32,2.25
2024-01-26,603278,10.17,10.02,10.36,9.97,44419,45407740.0,3.83,-1.67,-0.17,1.3
2024-01-29,603278,10.12,9.65,10.14,9.55,37897,37099347.0,5.89,-3.69,-0.37,1.11
2024-01-30,603278,9.72,9.29,9.72,9.24,39365,37130132.0,4.97,-3.73,-0.36,1.15
2024-01-31,603278,9.43,8.95,9.43,8.77,78310,70565909.0,7.1,-3.66,-0.34,2.29
2024-02-01,603278,8.94,8.73,8.95,8.34,91614,79588597.0,6.82,-2.46,-0.22,2.68
2024-02-02,603278,8.67,8.62,9.0,7.85,108403,90727988.0,13.17,-1.26,-0.11,3.17
2024-02-05,603278,8.33,7.76,8.33,7.76,52495,41161188.0,6.61,-9.98,-0.86,1.54
2024-02-06,603278,7.63,7.25,7.63,6.98,151856,108315602.0,8.38,-6.57,-0.51,4.44
2024-02-07,603278,7.47,6.69,7.47,6.52,169920,114302500.0,13.1,-7.72,-0.56,4.97
2024-02-08,603278,6.73,7.35,7.36,6.02,220136,146254109.0,20.03,9.87,0.66,6.44
2024-02-19,603278,7.36,7.83,8.02,7.36,128402,99925246.0,8.98,6.53,0.48,3.76
2024-02-20,603278,7.58,8.21,8.22,7.58,82612,66931035.0,8.17,4.85,0.38,2.42
2024-02-21,603278,8.19,8.42,8.8,8.17,87864,75300993.0,7.67,2.56,0.21,2.57
2024-02-22,603278,8.37,8.79,8.84,8.37,59039,51407007.0,5.58,4.39,0.37,1.73
2024-02-23,603278,8.95,9.4,9.52,8.89,91710,84679381.0,7.17,6.94,0.61,2.68
2024-02-26,603278,9.62,9.49,9.93,9.43,96912,93992696.0,5.32,0.96,0.09,2.84
2024-02-27,603278,9.42,9.73,9.76,9.35,64950,62067678.0,4.32,2.53,0.24,1.9
2024-02-28,603278,9.71,9.04,9.94,8.99,88544,84737119.0,9.76,-7.09,-0.69,2.59
2024-02-29,603278,9.08,9.54,9.58,8.82,87048,80978426.0,8.41,5.53,0.5,2.55
2024-03-01,603278,9.62,9.61,9.68,9.47,49522,47488366.0,2.2,0.73,0.07,1.45
2024-03-04,603278,9.66,9.43,9.66,9.3,37873,35948699.0,3.75,-1.87,-0.18,1.11
2024-03-05,603278,9.44,9.2,9.47,9.19,38263,35903093.0,2.97,-2.44,-0.23,1.12
2024-03-06,603278,9.15,9.67,9.78,9.12,64710,61760014.0,7.17,5.11,0.47,1.89
2024-03-07,603278,9.77,10.32,10.32,9.77,151406,153694386.0,5.69,6.72,0.65,4.43
2024-03-08,603278,10.33,10.91,10.92,10.15,160032,170502086.0,7.46,5.72,0.59,4.68
2024-03-11,603278,11.17,10.23,11.42,9.85,316716,339175243.0,14.39,-6.23,-0.68,9.27
2024-03-12,603278,10.36,10.13,10.45,10.0,132822,135027207.0,4.4,-0.98,-0.1,3.89
2024-03-13,603278,10.01,10.07,10.33,9.9,120903,122146263.0,4.24,-0.59,-0.06,3.54
2024-03-14,603278,10.12,9.97,10.2,9.91,61467,61944985.0,2.88,-0.99,-0.1,1.8
2024-03-15,603278,9.97,10.13,10.33,9.73,88957,89840817.0,6.02,1.6,0.16,2.6
2024-03-18,603278,10.16,10.45,10.47,10.13,92136,95475703.0,3.36,3.16,0.32,2.7
