日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,300512,8.24,8.28,8.32,8.21,20262,17091074.0,1.33,0.49,0.04,0.62
2024-01-03,300512,8.28,8.25,8.31,8.16,20695,17366556.0,1.81,-0.36,-0.03,0.63
2024-01-04,300512,8.27,8.62,9.0,8.19,149957,131016579.0,9.82,4.48,0.37,4.58
2024-01-05,300512,8.48,8.22,8.55,8.09,117789,99619824.0,5.34,-4.64,-0.4,3.6
2024-01-08,300512,8.12,8.16,8.19,8.06,56574,46872703.0,1.58,-0.73,-0.06,1.73
2024-01-09,300512,8.16,8.3,8.46,8.09,76952,65333750.0,4.53,1.72,0.14,2.35
2024-01-10,300512,8.33,8.45,8.68,8.02,104957,89519448.0,7.95,1.81,0.15,3.21
2024-01-11,300512,8.36,8.38,8.42,8.24,63179,53685483.0,2.13,-0.83,-0.07,1.93
2024-01-12,300512,8.34,8.14,8.35,8.12,56643,47398587.0,2.74,-2.86,-0.24,1.73
2024-01-15,300512,8.13,7.98,8.16,7.94,45525,37320110.0,2.7,-1.97,-0.16,1.39
2024-01-16,300512,8.01,7.86,8.03,7.73,42128,33793836.0,3.76,-1.5,-0.12,1.29
2024-01-17,300512,7.83,7.72,7.93,7.7,25832,20655319.0,2.93,-1.78,-0.14,0.79
2024-01-18,300512,7.72,7.51,7.74,7.33,44736,34255823.0,5.31,-2.72,-0.21,1.37
2024-01-19,300512,7.57,7.33,7.57,7.31,25017,18949751.0,3.46,-2.4,-0.18,0.76
2024-01-22,300512,7.34,6.78,7.38,6.73,37257,26879931.0,8.87,-7.5,-0.55,1.14
2024-01-23,300512,6.71,6.57,6.83,6.45,35861,24164261.0,5.6,-3.1,-0.21,1.1
2024-01-24,300512,6.61,6.73,6.75,6.45,35440,24055706.0,4.57,2.44,0.16,1.08
2024-01-25,300512,6.73,7.03,7.04,6.72,33660,23813508.0,4.75,4.46,0.3,1.03
2024-01-26,300512,7.04,7.09,7.19,7.03,25286,18428468.0,2.28,0.85,0.06,0.77
2024-01-29,300512,7.13,6.79,7.14,6.73,28596,20091723.0,5.78,-4.23,-0.3,0.87
2024-01-30,300512,6.73,6.55,6.83,6.54,27419,18791940.0,4.27,-3.53,-0.24,0.84
2024-01-31,300512,6.52,6.08,6.55,6.04,35815,23060113.0,7.79,-7.18,-0.47,1.09
2024-02-01,300512,6.02,5.92,6.07,5.74,34617,20977015.0,5.43,-2.63,-0.16,1.06
2024-02-02,300512,5.91,5.58,6.07,5.33,40352,23710666.0,12.5,-5.74,-0.34,1.23
2024-02-05,300512,5.41,4.82,5.56,4.73,59823,30799544.0,14.87,-13.62,-0.76,1.83
2024-02-06,300512,4.71,4.83,5.03,4.33,61869,29694042.0,14.52,0.21,0.01,1.89
2024-02-07,300512,4.81,4.58,4.86,4.44,59440,28491983.0,8.7,-5.18,-0.25,1.82
2024-02-08,300512,4.51,4.99,5.08,4.35,69132,33420455.0,15.94,8.95,0.41,2.11
2024-02-19,300512,5.09,5.24,5.39,5.08,49547,26800859.0,6.21,5.01,0.25,1.51
2024-02-20,300512,5.25,5.34,5.36,5.12,31531,17192282.0,4.58,1.91,0.1,0.96
2024-02-21,300512,5.32,5.55,5.68,5.22,47101,26815307.0,8.61,3.93,0.21,1.44
2024-02-22,300512,5.56,5.76,5.76,5.44,36992,21455370.0,5.77,3.78,0.21,1.13
2024-02-23,300512,5.78,6.02,6.05,5.68,39089,23751585.0,6.42,4.51,0.26,1.19
2024-02-26,300512,7.26,7.26,7.26,7.26,89759,66691263.0,0.0,20.6,1.24,2.74
2024-02-27,300512,7.83,7.74,8.71,7.3,350009,284077185.0,19.42,6.61,0.48,10.7
2024-02-28,300512,7.6,6.63,7.69,6.48,263434,193160480.0,15.63,-14.34,-1.11,8.05
2024-02-29,300512,6.31,6.92,7.08,6.31,188793,129647044.0,11.61,4.37,0.29,5.76
2024-03-01,300512,6.81,6.65,6.85,6.58,112657,77237051.0,3.9,-3.9,-0.27,3.44
2024-03-04,300512,6.73,6.56,6.75,6.37,90419,60380466.0,5.71,-1.35,-0.09,2.76
2024-03-05,300512,6.51,6.29,6.51,6.25,78115,50891988.0,3.96,-4.12,-0.27,2.38
2024-03-06,300512,6.34,6.68,6.86,6.31,122986,83581142.0,8.74,6.2,0.39,3.75
2024-03-07,300512,6.71,6.78,7.19,6.65,156208,110103178.0,8.08,1.5,0.1,4.76
2024-03-08,300512,6.71,6.6,6.77,6.47,86982,58671248.0,4.42,-2.65,-0.18,2.65
2024-03-11,300512,6.6,6.56,6.6,6.44,63884,42695196.0,2.42,-0.61,-0.04,1.95
2024-03-12,300512,6.59,6.59,6.63,6.51,55854,37607868.0,1.83,0.46,0.03,1.7
2024-03-13,300512,6.54,6.56,6.63,6.5,49648,33371320.0,1.97,-0.46,-0.03,1.51
2024-03-14,300512,6.56,6.46,6.6,6.34,48567,32307281.0,3.96,-1.52,-0.1,1.48
2024-03-15,300512,6.44,6.68,6.68,6.4,62916,42382116.0,4.33,3.41,0.22,1.92
2024-03-18,300512,6.69,6.75,6.75,6.63,57723,39616283.0,1.8,1.05,0.07,1.76
2024-03-19,300512,6.71,6.71,6.8,6.67,57728,39818985.0,1.93,-0.59,-0.04,1.76
2024-03-20,300512,6.7,6.84,6.86,6.67,63076,43858829.0,2.83,1.94,0.13,1.92
2024-03-21,300512,6.83,6.81,6.93,6.69,59748,41603337.0,3.51,-0.44,-0.03,1.82
2024-03-22,300512,6.88,6.63,6.89,6.58,54257,37110371.0,4.55,-2.64,-0.18,1.65
2024-03-25,300512,6.59,6.42,6.69,6.39,47788,32134503.0,4.52,-3.17,-0.21,1.46
2024-03-26,300512,6.4,6.5,6.53,6.35,37705,24952480.0,2.8,1.25,0.08,1.15
2024-03-27,300512,6.5,6.2,6.55,6.2,35919,23362026.0,5.38,-4.62,-0.3,1.1
2024-03-28,300512,6.26,6.33,6.44,6.22,36702,23879257.0,3.55,2.1,0.13,1.12
2024-03-29,300512,6.36,6.48,6.51,6.29,31052,20483123.0,3.48,2.37,0.15,0.95
2024-04-01,300512,6.55,6.67,6.67,6.49,29853,20236019.0,2.78,2.93,0.19,0.91
2024-04-02,300512,6.61,6.83,7.11,6.57,96874,67633162.0,8.1,2.4,0.16,2.95
2024-04-03,300512,6.66,6.49,6.85,6.43,70550,47501032.0,6.15,-4.98,-0.34,2.15
2024-04-08,300512,6.48,6.19,6.48,6.18,46491,30043113.0,4.62,-4.62,-0.3,1.42
2024-04-09,300512,6.18,6.28,6.32,6.15,25062,16063659.0,2.75,1.45,0.09,0.76
2024-04-10,300512,6.32,6.14,6.34,6.05,31791,20172674.0,4.62,-2.23,-0.14,0.97
2024-04-11,300512,6.1,6.31,6.41,6.03,35368,22778564.0,6.19,2.77,0.17,1.08
2024-04-12,300512,6.34,6.19,6.5,6.18,31636,20632120.0,5.07,-1.9,-0.12,0.96
2024-04-15,300512,6.11,5.8,6.27,5.69,49251,29883805.0,9.37,-6.3,-0.39,1.5
2024-04-16,300512,5.72,5.19,5.8,5.19,50593,27944636.0,10.52,-10.52,-0.61,1.54
2024-04-17,300512,5.31,5.79,5.83,5.3,42503,24728506.0,10.21,11.56,0.6,1.3
2024-04-18,300512,5.92,5.76,5.92,5.62,32674,19316380.0,5.18,-0.52,-0.03,1.0
2024-04-19,300512,5.76,5.66,5.77,5.62,20483,11967481.0,2.6,-1.74,-0.1,0.62
2024-04-22,300512,5.59,5.65,5.68,5.38,18654,10715389.0,5.3,-0.18,-0.01,0.57
2024-04-23,300512,5.71,5.77,5.79,5.58,25300,14924637.0,3.72,2.12,0.12,0.77
2024-04-24,300512,5.81,5.95,5.96,5.72,26320,15917422.0,4.16,3.12,0.18,0.8
2024-04-25,300512,5.98,6.03,6.09,5.86,25033,15421935.0,3.87,1.34,0.08,0.76
2024-04-26,300512,6.01,6.14,6.16,5.98,28592,17912260.0,2.99,1.82,0.11,0.87
2024-04-29,300512,6.14,6.37,6.4,6.06,45967,29538916.0,5.54,3.75,0.23,1.4
2024-04-30,300512,6.33,6.33,6.43,6.27,24865,16141875.0,2.51,-0.63,-0.04,0.76
2024-05-06,300512,6.55,6.5,6.56,6.43,31442,20906039.0,2.05,2.69,0.17,0.96
2024-05-07,300512,6.43,6.59,6.61,6.43,26379,17737269.0,2.77,1.38,0.09,0.8
2024-05-08,300512,6.59,6.46,6.63,6.44,23860,15910281.0,2.88,-1.97,-0.13,0.73
2024-05-09,300512,6.49,6.52,6.59,6.49,18168,12190712.0,1.55,0.93,0.06,0.55
2024-05-10,300512,6.52,6.49,6.58,6.41,23701,15764319.0,2.61,-0.46,-0.03,0.72
2024-05-13,300512,6.14,6.31,6.53,6.14,30605,20010384.0,6.01,-2.77,-0.18,0.93
2024-05-14,300512,6.17,6.35,6.41,6.17,22828,14887120.0,3.8,0.63,0.04,0.7
2024-05-15,300512,6.36,6.33,6.45,6.28,16901,11058689.0,2.68,-0.31,-0.02,0.52
2024-05-16,300512,6.31,6.37,6.53,6.31,18416,12096752.0,3.48,0.63,0.04,0.56
2024-05-17,300512,6.37,6.5,6.5,6.34,21137,13956243.0,2.51,2.04,0.13,0.64
2024-05-20,300512,6.53,6.46,6.7,6.43,22839,15255091.0,4.15,-0.62,-0.04,0.7
2024-05-21,300512,6.46,6.34,6.47,6.31,18254,11930919.0,2.48,-1.86,-0.12,0.56
2024-05-22,300512,6.13,6.37,6.47,6.13,19185,12568368.0,5.36,0.47,0.03,0.58
2024-05-23,300512,6.37,6.25,6.38,6.23,16614,10728229.0,2.35,-1.88,-0.12,0.51
2024-05-24,300512,6.29,6.18,6.32,6.13,19401,12420540.0,3.04,-1.12,-0.07,0.59
