日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-03-08,603610,9.13,9.22,9.25,9.04,25644,26264617.0,2.3,0.99,0.09,0.72
2024-03-11,603610,9.25,9.46,9.46,9.21,38427,40057952.0,2.71,2.6,0.24,1.07
2024-03-12,603610,9.43,9.74,9.75,9.35,42378,45084014.0,4.23,2.96,0.28,1.18
2024-03-13,603610,9.67,9.7,9.84,9.64,42566,46051982.0,2.05,-0.41,-0.04,1.19
2024-03-14,603610,9.69,9.64,9.8,9.49,26581,28575564.0,3.2,-0.62,-0.06,0.74
2024-03-15,603610,9.65,9.76,9.77,9.51,29610,31749450.0,2.7,1.24,0.12,0.83
2024-03-18,603610,9.82,9.93,9.93,9.73,41579,45462630.0,2.05,1.74,0.17,1.16
2024-03-19,603610,9.94,9.88,9.96,9.87,34834,38307287.0,0.91,-0.5,-0.05,0.97
2024-03-20,603610,9.89,10.05,10.06,9.85,33390,36875647.0,2.13,1.72,0.17,0.93
2024-03-21,603610,10.03,10.01,10.12,9.88,33907,37617772.0,2.39,-0.4,-0.04,0.95
2024-03-22,603610,10.02,9.93,10.26,9.78,51826,57285801.0,4.8,-0.8,-0.08,1.45
2024-03-25,603610,9.93,9.71,10.01,9.67,39276,42960179.0,3.42,-2.22,-0.22,1.1
2024-03-26,603610,9.69,9.87,9.92,9.67,30596,33320214.0,2.57,1.65,0.16,0.85
2024-03-27,603610,9.87,9.62,9.97,9.62,31560,34246604.0,3.55,-2.53,-0.25,0.88
2024-03-28,603610,9.57,9.81,9.91,9.57,35670,38717417.0,3.53,1.98,0.19,0.99
2024-03-29,603610,9.76,9.89,9.95,9.76,31474,34445728.0,1.94,0.82,0.08,0.88
2024-04-01,603610,9.88,10.23,10.23,9.86,39324,43915526.0,3.74,3.44,0.34,1.1
2024-04-02,603610,10.18,10.2,10.23,10.05,32738,36800874.0,1.76,-0.29,-0.03,0.91
2024-04-03,603610,10.3,10.22,10.6,10.2,69777,79706520.0,3.92,0.2,0.02,1.95
2024-04-08,603610,10.12,9.84,10.22,9.82,53654,59341966.0,3.91,-3.72,-0.38,1.5
2024-04-09,603610,9.92,10.12,10.12,9.86,33259,36927466.0,2.64,2.85,0.28,0.93
2024-04-10,603610,10.03,9.78,10.13,9.68,36177,39616140.0,4.45,-3.36,-0.34,1.01
2024-04-11,603610,9.7,9.74,10.0,9.7,29564,32297756.0,3.07,-0.41,-0.04,0.82
2024-04-12,603610,9.77,9.82,9.96,9.77,33519,36671235.0,1.95,0.82,0.08,0.93
2024-04-15,603610,9.85,9.27,9.91,9.12,65783,68918984.0,8.04,-5.6,-0.55,1.84
2024-04-16,603610,9.15,8.62,9.26,8.62,65719,65322822.0,6.9,-7.01,-0.65,1.83
2024-04-17,603610,8.8,9.36,9.37,8.77,56584,58060728.0,6.96,8.58,0.74,1.58
2024-04-18,603610,9.35,9.62,9.89,9.23,55275,58972251.0,7.05,2.78,0.26,1.54
2024-04-19,603610,10.69,10.69,10.69,10.69,36833,43352971.0,0.0,11.12,1.07,1.03
2024-04-22,603610,11.3,10.82,11.87,10.69,287302,353116952.0,11.04,1.22,0.13,8.01
2024-04-23,603610,10.62,10.53,10.91,10.42,163943,191624083.0,4.53,-2.68,-0.29,4.57
2024-04-24,603610,10.5,10.52,10.68,10.44,98131,113881006.0,2.28,-0.09,-0.01,2.74
2024-04-25,603610,10.57,10.36,10.67,10.33,75789,87003132.0,3.23,-1.52,-0.16,2.11
2024-04-26,603610,10.27,10.52,10.54,10.27,79685,91631720.0,2.61,1.54,0.16,2.22
2024-04-29,603610,10.52,10.72,10.84,10.44,92473,108648827.0,3.8,1.9,0.2,2.58
2024-04-30,603610,10.79,10.93,11.18,10.79,113744,137308063.0,3.64,1.96,0.21,3.17
2024-05-06,603610,11.02,11.19,11.25,10.92,83685,101888591.0,3.02,2.38,0.26,2.33
2024-05-07,603610,11.14,11.42,11.49,11.12,67219,83767447.0,3.31,2.06,0.23,1.88
2024-05-08,603610,11.42,11.28,11.52,11.24,59934,74596248.0,2.45,-1.23,-0.14,1.67
2024-05-09,603610,11.2,11.65,11.72,11.2,58153,73491830.0,4.61,3.28,0.37,1.62
2024-05-10,603610,11.72,11.56,11.95,11.5,59065,75132369.0,3.86,-0.77,-0.09,1.65
2024-05-13,603610,11.48,11.41,11.61,11.26,54217,67727478.0,3.03,-1.3,-0.15,1.51
2024-05-14,603610,11.51,11.72,11.8,11.45,52950,67541396.0,3.07,2.72,0.31,1.48
2024-05-15,603610,11.8,11.73,11.99,11.71,51453,66412441.0,2.39,0.09,0.01,1.44
2024-05-16,603610,11.79,11.62,11.8,11.57,48921,62418189.0,1.96,-0.94,-0.11,1.36
2024-05-17,603610,11.53,11.69,11.8,11.42,55455,70231225.0,3.27,0.6,0.07,1.55
2024-05-20,603610,11.7,11.65,11.76,11.55,35575,45226462.0,1.8,-0.34,-0.04,0.99
2024-05-21,603610,11.65,11.68,11.82,11.57,42154,53955758.0,2.15,0.26,0.03,1.18
2024-05-22,603610,11.72,11.61,11.79,11.6,31955,40746813.0,1.63,-0.6,-0.07,0.89
2024-05-23,603610,11.65,11.44,11.65,11.39,40741,51118800.0,2.24,-1.46,-0.17,1.14
2024-05-24,603610,11.42,11.38,11.56,11.35,25414,31839867.0,1.84,-0.52,-0.06,0.71
2024-05-27,603610,11.38,11.5,11.5,11.27,31498,39305467.0,2.02,1.05,0.12,0.88
2024-05-28,603610,11.5,11.37,11.53,11.37,21803,27287042.0,1.39,-1.13,-0.13,0.61
2024-05-29,603610,11.37,11.34,11.47,11.31,22337,27838795.0,1.41,-0.26,-0.03,0.62
2024-05-30,603610,11.34,11.28,11.4,11.23,21736,26909362.0,1.5,-0.53,-0.06,0.61
2024-05-31,603610,11.34,11.34,11.39,11.25,21851,27105114.0,1.24,0.53,0.06,0.61
2024-06-03,603610,11.37,11.17,11.38,11.05,35459,43583574.0,2.91,-1.5,-0.17,0.99
2024-06-04,603610,11.1,11.12,11.21,10.89,25092,30339869.0,2.86,-0.45,-0.05,0.7
2024-06-05,603610,11.08,10.8,11.12,10.79,33757,40511307.0,2.97,-2.88,-0.32,0.94
2024-06-06,603610,10.97,10.41,10.97,10.33,62496,72720649.0,5.93,-3.61,-0.39,1.74
2024-06-07,603610,10.49,10.64,10.67,10.37,38413,44601177.0,2.88,2.21,0.23,1.07
2024-06-11,603610,10.66,10.59,10.68,10.37,46477,53796991.0,2.91,-0.47,-0.05,1.3
2024-06-12,603610,10.58,10.94,11.01,10.45,83223,99491212.0,5.29,3.31,0.35,2.32
2024-06-13,603610,10.75,10.28,10.75,10.19,96761,101432923.0,5.12,-6.03,-0.66,2.7
2024-06-14,603610,10.23,10.42,10.46,10.11,46405,48424397.0,3.4,1.36,0.14,1.29
2024-06-17,603610,10.41,10.19,10.46,10.16,33680,34829215.0,2.88,-2.21,-0.23,0.94
2024-06-18,603610,10.23,10.26,10.29,10.06,25644,26403030.0,2.26,0.69,0.07,0.72
2024-06-19,603610,10.23,10.25,10.34,10.19,20030,20771600.0,1.46,-0.1,-0.01,0.56
2024-06-20,603610,10.22,9.95,10.22,9.93,28558,28909569.0,2.83,-2.93,-0.3,0.8
2024-06-21,603610,10.0,10.2,10.27,9.95,31266,32145601.0,3.22,2.51,0.25,0.87
2024-06-24,603610,9.85,9.68,9.89,9.65,41896,41292823.0,2.35,-5.1,-0.52,1.17
2024-06-25,603610,9.66,9.78,9.87,9.66,26575,26264537.0,2.17,1.03,0.1,0.74
2024-06-26,603610,9.76,10.02,10.1,9.69,23791,23854583.0,4.19,2.45,0.24,0.66
2024-06-27,603610,10.03,9.76,10.08,9.71,25680,25558457.0,3.69,-2.59,-0.26,0.72
2024-06-28,603610,9.73,9.78,9.91,9.71,20889,20732639.0,2.05,0.2,0.02,0.58
2024-07-01,603610,9.78,9.88,9.92,9.71,24275,24121883.0,2.15,1.02,0.1,0.68
2024-07-02,603610,10.08,9.89,10.09,9.81,30376,30489125.0,2.83,0.1,0.01,0.85
2024-07-03,603610,9.84,9.76,9.89,9.7,18991,18742288.0,1.92,-1.31,-0.13,0.53
2024-07-04,603610,9.72,9.52,9.78,9.48,26644,25869437.0,3.07,-2.46,-0.24,0.74
2024-07-05,603610,9.47,9.69,9.74,9.41,23830,23091614.0,3.47,1.79,0.17,0.66
2024-07-08,603610,9.64,9.42,9.73,9.4,19552,18725845.0,3.41,-2.79,-0.27,0.55
2024-07-09,603610,9.42,9.53,9.58,9.29,27083,25856139.0,3.08,1.17,0.11,0.76
2024-07-10,603610,9.52,9.54,9.64,9.41,16108,15559632.0,2.41,0.1,0.01,0.45
2024-07-11,603610,9.61,9.81,9.81,9.6,29315,28789994.0,2.2,2.83,0.27,0.82
2024-07-12,603610,9.81,9.85,9.9,9.77,20173,20054565.0,1.33,0.41,0.04,0.56
2024-07-15,603610,9.81,9.69,9.85,9.66,18263,17950897.0,1.93,-1.62,-0.16,0.51
2024-07-16,603610,9.7,9.54,9.75,9.5,19202,18573033.0,2.58,-1.55,-0.15,0.54
2024-07-17,603610,9.48,9.45,9.6,9.44,19112,18300823.0,1.68,-0.94,-0.09,0.53
2024-07-18,603610,9.43,9.35,9.43,9.21,20348,19115701.0,2.33,-1.06,-0.1,0.57
2024-07-19,603610,9.36,9.3,9.36,9.25,18426,17303204.0,1.18,-0.53,-0.05,0.51
2024-07-22,603610,9.32,9.41,9.44,9.32,27095,25697289.0,1.29,1.18,0.11,0.76
2024-07-23,603610,9.39,9.16,9.41,9.16,20324,19030888.0,2.66,-2.66,-0.25,0.57
2024-07-24,603610,9.16,9.0,9.18,8.98,17029,15578978.0,2.18,-1.75,-0.16,0.48
2024-07-25,603610,8.93,9.04,9.16,8.92,14322,13089542.0,2.67,0.44,0.04,0.4
2024-07-26,603610,9.05,9.16,9.19,9.05,17765,16392293.0,1.55,1.33,0.12,0.5
2024-07-29,603610,9.18,9.13,9.26,9.04,21554,19916299.0,2.4,-0.33,-0.03,0.6
2024-07-30,603610,9.12,9.13,9.16,9.06,14710,13549241.0,1.1,0.0,0.0,0.41
2024-07-31,603610,9.18,9.44,9.44,9.12,25688,24257885.0,3.5,3.4,0.31,0.72
2024-08-01,603610,9.48,9.43,9.54,9.39,19259,18378630.0,1.59,-0.11,-0.01,0.54
2024-08-02,603610,9.36,9.24,9.43,9.24,30051,28293463.0,2.01,-2.01,-0.19,0.84
2024-08-05,603610,9.27,9.1,9.43,9.09,22645,21188729.0,3.68,-1.52,-0.14,0.63
2024-08-06,603610,9.17,9.19,9.24,9.08,16988,15714026.0,1.76,0.99,0.09,0.47
2024-08-07,603610,9.19,9.21,9.22,9.11,15242,14128114.0,1.2,0.22,0.02,0.43
2024-08-08,603610,9.15,9.23,9.25,9.08,16198,15029309.0,1.85,0.22,0.02,0.45
2024-08-09,603610,9.23,9.15,9.31,9.15,13373,12479016.0,1.73,-0.87,-0.08,0.37
2024-08-12,603610,9.12,9.09,9.18,9.04,15043,13834729.0,1.53,-0.66,-0.06,0.42
2024-08-13,603610,9.02,9.07,9.1,8.9,18725,17009283.0,2.2,-0.22,-0.02,0.52
2024-08-14,603610,9.05,8.99,9.1,8.94,16459,14950236.0,1.76,-0.88,-0.08,0.46
2024-08-15,603610,9.01,9.08,9.12,8.91,22709,20759316.0,2.34,1.0,0.09,0.63
2024-08-16,603610,9.16,9.04,9.16,9.02,11643,10668545.0,1.54,-0.44,-0.04,0.32
2024-08-19,603610,9.03,9.02,9.09,8.95,13780,12566783.0,1.55,-0.22,-0.02,0.38
2024-08-20,603610,9.03,8.85,9.05,8.81,18936,17041003.0,2.66,-1.88,-0.17,0.53
2024-08-21,603610,8.85,8.87,8.89,8.81,10330,9254140.0,0.9,0.23,0.02,0.29
2024-08-22,603610,8.84,8.68,8.9,8.66,18043,15953319.0,2.71,-2.14,-0.19,0.5
2024-08-23,603610,8.64,8.75,8.77,8.59,15084,13254269.0,2.07,0.81,0.07,0.42
2024-08-26,603610,8.36,8.14,8.5,7.93,59035,48716991.0,6.51,-6.97,-0.61,1.65
2024-08-27,603610,8.14,7.95,8.16,7.92,41382,33505589.0,2.95,-2.33,-0.19,1.15
2024-08-28,603610,7.93,8.01,8.07,7.87,20237,16365440.0,2.52,0.75,0.06,0.56
2024-08-29,603610,8.0,8.05,8.07,7.94,18025,14655709.0,1.62,0.5,0.04,0.5
2024-08-30,603610,8.05,8.18,8.28,7.99,32660,27002059.0,3.6,1.61,0.13,0.91
2024-09-02,603610,8.13,7.97,8.18,7.95,29072,23718675.0,2.81,-2.57,-0.21,0.81
2024-09-03,603610,7.96,8.04,8.11,7.93,18489,15043735.0,2.26,0.88,0.07,0.52
2024-09-04,603610,8.04,7.96,8.05,7.94,17615,14234304.0,1.37,-1.0,-0.08,0.49
2024-09-05,603610,7.96,8.05,8.09,7.95,24524,19892942.0,1.76,1.13,0.09,0.68
2024-09-06,603610,8.07,7.89,8.1,7.88,20641,16609703.0,2.73,-1.99,-0.16,0.58
2024-09-09,603610,7.86,7.83,7.91,7.76,15299,12155500.0,1.9,-0.76,-0.06,0.43
2024-09-10,603610,7.88,7.87,7.92,7.74,15374,12179216.0,2.3,0.51,0.04,0.43
2024-09-11,603610,7.87,7.81,7.9,7.77,12723,10087946.0,1.65,-0.76,-0.06,0.35
2024-09-12,603610,7.77,7.8,7.9,7.77,12321,9798616.0,1.66,-0.13,-0.01,0.34
2024-09-13,603610,7.8,7.64,7.82,7.64,16614,12968586.0,2.31,-2.05,-0.16,0.46
2024-09-18,603610,7.64,7.59,7.67,7.44,18975,14489910.0,3.01,-0.65,-0.05,0.53
2024-09-19,603610,7.6,7.79,7.84,7.6,21177,16644328.0,3.16,2.64,0.2,0.59
2024-09-20,603610,7.79,7.76,7.83,7.7,14672,11511113.0,1.67,-0.39,-0.03,0.41
2024-09-23,603610,7.77,7.77,7.81,7.68,12012,9439849.0,1.68,0.13,0.01,0.34
2024-09-24,603610,7.79,8.05,8.11,7.79,39355,31714769.0,4.12,3.6,0.28,1.1
2024-09-25,603610,8.16,8.24,8.42,8.12,50815,42509334.0,3.73,2.36,0.19,1.42
2024-09-26,603610,8.18,8.7,8.71,8.18,52340,44913046.0,6.43,5.58,0.46,1.46
2024-09-27,603610,8.81,9.09,9.1,8.8,33389,30160491.0,3.45,4.48,0.39,0.93
2024-09-30,603610,9.32,9.84,9.96,9.02,132491,126828981.0,10.34,8.25,0.75,3.7
2024-10-08,603610,10.8,10.2,10.81,9.88,133675,138000783.0,9.45,3.66,0.36,3.73
2024-10-09,603610,10.15,9.26,10.15,9.24,89629,86837475.0,8.92,-9.22,-0.94,2.5
2024-10-10,603610,9.35,9.38,9.57,9.24,62206,59268086.0,3.56,1.3,0.12,1.74
2024-10-11,603610,9.29,9.1,9.39,8.99,35593,33041840.0,4.26,-2.99,-0.28,0.99
2024-10-14,603610,9.1,9.19,9.23,8.89,36338,33511773.0,3.74,0.99,0.09,1.01
2024-10-15,603610,9.17,8.94,9.18,8.93,33391,30566064.0,2.72,-2.72,-0.25,0.93
2024-10-16,603610,8.88,8.99,9.07,8.82,26377,23918828.0,2.8,0.56,0.05,0.74
2024-10-17,603610,9.08,8.8,9.09,8.8,36580,33019128.0,3.23,-2.11,-0.19,1.02
2024-10-18,603610,8.81,8.97,9.09,8.75,44179,39839052.0,3.86,1.93,0.17,1.23
2024-10-21,603610,9.0,9.02,9.08,8.91,47778,43563330.0,1.9,0.56,0.05,1.33
2024-10-22,603610,9.02,9.16,9.2,8.99,39001,35939740.0,2.33,1.55,0.14,1.09
2024-10-23,603610,9.14,9.15,9.28,9.12,39531,36769673.0,1.75,-0.11,-0.01,1.1
2024-10-24,603610,9.15,9.19,9.24,9.13,31217,28994200.0,1.2,0.44,0.04,0.87
2024-10-25,603610,9.19,9.5,9.51,9.18,66027,62277963.0,3.59,3.37,0.31,1.84
2024-10-28,603610,9.5,9.58,9.65,9.46,57511,55483301.0,2.0,0.84,0.08,1.6
2024-10-29,603610,9.64,9.34,9.65,9.29,57009,54309074.0,3.76,-2.51,-0.24,1.59
2024-10-30,603610,9.39,9.24,9.45,9.14,38772,36396672.0,3.32,-1.07,-0.1,1.08
2024-10-31,603610,9.23,9.25,9.32,9.2,37388,34983747.0,1.3,0.11,0.01,1.04
2024-11-01,603610,9.21,9.02,9.27,8.97,39211,36055361.0,3.24,-2.49,-0.23,1.09
2024-11-04,603610,9.09,9.34,9.35,9.0,32476,30284368.0,3.88,3.55,0.32,0.91
2024-11-05,603610,9.36,9.45,9.47,9.29,46918,44542808.0,1.93,1.18,0.11,1.31
2024-11-06,603610,9.43,9.39,9.48,9.32,41519,39447005.0,1.69,-0.63,-0.06,1.16
2024-11-07,603610,9.47,9.64,9.64,9.37,58475,56424783.0,2.88,2.66,0.25,1.63
2024-11-08,603610,9.76,9.84,9.95,9.58,83051,81620237.0,3.84,2.07,0.2,2.32
2024-11-11,603610,9.9,9.97,9.99,9.6,78663,77505634.0,3.96,1.32,0.13,2.19
2024-11-12,603610,9.97,9.76,10.0,9.69,71310,71048888.0,3.11,-2.11,-0.21,1.99
2024-11-13,603610,9.76,9.8,9.86,9.64,43055,42422755.0,2.25,0.41,0.04,1.2
2024-11-14,603610,9.75,9.51,9.85,9.49,35198,34341817.0,3.67,-2.96,-0.29,0.98
2024-11-15,603610,9.47,9.49,9.76,9.46,37461,36297453.0,3.15,-0.21,-0.02,1.04
2024-11-18,603610,9.56,9.38,9.62,9.29,37134,35487361.0,3.48,-1.16,-0.11,1.04
2024-11-19,603610,9.47,9.88,10.04,9.35,84382,82865293.0,7.36,5.33,0.5,2.35
2024-11-20,603610,9.78,9.99,9.99,9.75,67848,67974862.0,2.43,1.11,0.11,1.89
2024-11-21,603610,9.98,9.96,10.03,9.81,50901,51015555.0,2.2,-0.3,-0.03,1.42
2024-11-22,603610,10.03,9.51,10.07,9.48,49183,48441545.0,5.92,-4.52,-0.45,1.37
2024-11-25,603610,9.57,9.88,9.88,9.55,59955,58923109.0,3.47,3.89,0.37,1.67
2024-11-26,603610,9.88,9.77,10.15,9.77,62134,62268281.0,3.85,-1.11,-0.11,1.73
2024-11-27,603610,9.89,10.01,10.02,9.56,70404,70039463.0,4.71,2.46,0.24,1.96
2024-11-28,603610,10.01,10.04,10.15,9.9,74642,75743504.0,2.5,0.3,0.03,2.08
2024-11-29,603610,10.01,10.14,10.21,10.0,70620,72318393.0,2.09,1.0,0.1,1.97
2024-12-02,603610,10.16,10.28,10.34,10.08,87960,90548150.0,2.56,1.38,0.14,2.45
2024-12-03,603610,10.31,10.25,10.35,10.1,50138,51753356.0,2.43,-0.29,-0.03,1.4
2024-12-04,603610,10.22,10.03,10.29,9.93,54938,55910331.0,3.51,-2.15,-0.22,1.53
2024-12-05,603610,10.03,10.26,10.28,9.98,60809,62427384.0,2.99,2.29,0.23,1.7
2024-12-06,603610,10.25,10.28,10.32,10.15,56256,58271581.0,1.66,0.19,0.02,1.57
2024-12-09,603610,10.3,10.3,10.35,10.15,47414,49077268.0,1.95,0.19,0.02,1.32
2024-12-10,603610,10.5,10.3,10.58,10.29,61053,64178683.0,2.82,0.0,0.0,1.7
2024-12-11,603610,10.3,10.72,10.86,10.29,106390,114407590.0,5.53,4.08,0.42,2.97
2024-12-12,603610,10.8,10.93,10.95,10.64,85225,93077508.0,2.89,1.96,0.21,2.38
2024-12-13,603610,10.97,10.65,10.98,10.61,58811,63572891.0,3.39,-2.56,-0.28,1.64
2024-12-16,603610,10.71,10.95,11.23,10.71,97513,108202151.0,4.88,2.82,0.3,2.72
2024-12-17,603610,10.83,10.54,10.89,10.48,77505,83096438.0,3.74,-3.74,-0.41,2.16
2024-12-18,603610,10.58,11.6,11.6,10.31,107303,123466336.0,12.24,10.06,1.06,2.99
2024-12-19,603610,12.53,12.77,12.77,12.29,210059,268698261.0,4.14,10.09,1.17,5.86
2024-12-20,603610,12.52,11.98,13.88,11.79,465902,596441712.0,16.37,-6.19,-0.79,13.0
2024-12-23,603610,11.67,11.25,12.18,11.12,306533,356882671.0,8.85,-6.09,-0.73,8.55
2024-12-24,603610,11.19,11.13,11.56,10.81,205974,231201918.0,6.67,-1.07,-0.12,5.75
2024-12-25,603610,11.35,12.25,12.25,11.11,274206,325412732.0,10.24,10.06,1.12,7.65
2024-12-26,603610,11.88,12.7,13.1,11.7,411094,517710359.0,11.43,3.67,0.45,11.47
2024-12-27,603610,12.49,12.24,12.59,12.07,218611,269441697.0,4.09,-3.62,-0.46,6.1
2024-12-30,603610,12.0,12.99,13.47,11.97,330005,425431782.0,12.25,6.13,0.75,9.21
2024-12-31,603610,12.7,12.51,13.12,12.32,222481,283329666.0,6.16,-3.7,-0.48,6.21
2025-01-02,603610,12.35,12.2,12.76,12.09,170053,211147657.0,5.36,-2.48,-0.31,4.74
2025-01-03,603610,12.09,11.18,12.18,11.06,198912,231786314.0,9.18,-8.36,-1.02,5.55
2025-01-06,603610,11.11,10.47,11.25,10.37,139062,149615281.0,7.87,-6.35,-0.71,3.88
2025-01-07,603610,10.47,10.56,10.76,10.04,157921,165187745.0,6.88,0.86,0.09,4.41
2025-01-08,603610,10.79,11.21,11.63,10.77,323169,367192730.0,8.14,6.16,0.65,9.01
2025-01-09,603610,10.59,11.03,11.15,10.59,213759,236100887.0,5.0,-1.61,-0.18,5.96
2025-01-10,603610,11.05,10.29,11.06,10.28,148338,158605022.0,7.07,-6.71,-0.74,4.14
2025-01-13,603610,10.11,10.06,10.53,9.97,83762,86169939.0,5.44,-2.24,-0.23,2.34
2025-01-14,603610,10.09,10.62,10.63,10.0,103670,108849519.0,6.26,5.57,0.56,2.89
2025-01-15,603610,10.61,10.5,10.73,10.41,76249,81085155.0,3.01,-1.13,-0.12,2.13
2025-01-16,603610,10.5,10.79,10.87,10.5,104653,113387091.0,3.52,2.76,0.29,2.92
2025-01-17,603610,10.7,10.59,10.75,10.46,68380,73070998.0,2.69,-1.85,-0.2,1.91
2025-01-20,603610,10.75,10.8,10.92,10.6,75971,82692172.0,3.02,1.98,0.21,2.12
2025-01-21,603610,10.81,10.78,10.89,10.58,55641,60209393.0,2.87,-0.19,-0.02,1.55
2025-01-22,603610,10.7,10.5,10.77,10.5,44905,47978831.0,2.5,-2.6,-0.28,1.25
2025-01-23,603610,10.6,10.46,10.74,10.46,50816,54500950.0,2.67,-0.38,-0.04,1.42
2025-01-24,603610,10.42,10.63,10.69,10.4,49825,53088326.0,2.77,1.63,0.17,1.39
2025-01-27,603610,10.68,11.04,11.34,10.67,129727,144164475.0,6.3,3.86,0.41,3.62
2025-02-05,603610,11.1,10.96,11.1,10.82,85668,94446439.0,2.54,-0.72,-0.08,2.39
2025-02-06,603610,10.9,11.06,11.06,10.75,100087,110375644.0,2.83,0.91,0.1,2.79
2025-02-07,603610,11.03,11.11,11.24,10.93,120769,135205861.0,2.8,0.45,0.05,3.37
2025-02-10,603610,11.21,11.46,11.53,11.0,127147,145038336.0,4.77,3.15,0.35,3.55
2025-02-11,603610,11.63,12.62,12.62,11.55,135489,165951957.0,9.34,10.12,1.16,3.78
2025-02-12,603610,12.63,12.42,13.35,12.18,281838,357940818.0,9.27,-1.58,-0.2,7.86
2025-02-13,603610,12.48,11.98,12.55,11.98,159139,194419737.0,4.59,-3.54,-0.44,4.44
