日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-02,605001,6.29,6.38,6.39,6.26,40625,27414414.0,2.07,1.43,0.09,1.03
2024-01-03,605001,6.39,6.37,6.39,6.29,27234,18336266.0,1.57,-0.16,-0.01,0.69
2024-01-04,605001,6.35,6.38,6.39,6.31,29881,20200920.0,1.26,0.16,0.01,0.76
2024-01-05,605001,6.43,6.26,6.45,6.22,25710,17293634.0,3.61,-1.88,-0.12,0.65
2024-01-08,605001,6.28,6.2,6.44,6.2,56286,37638979.0,3.83,-0.96,-0.06,1.43
2024-01-09,605001,6.25,6.21,6.35,6.19,45884,30596896.0,2.58,0.16,0.01,1.17
2024-01-10,605001,6.26,6.17,6.3,6.13,27962,18510495.0,2.74,-0.64,-0.04,0.71
2024-01-11,605001,6.26,6.23,6.26,6.1,23623,15576439.0,2.59,0.97,0.06,0.6
2024-01-12,605001,6.23,6.17,6.29,6.16,24021,15910467.0,2.09,-0.96,-0.06,0.61
2024-01-15,605001,6.16,6.16,6.24,6.1,30135,19822347.0,2.27,-0.16,-0.01,0.77
2024-01-16,605001,6.14,6.14,6.24,6.05,30150,19685200.0,3.08,-0.32,-0.02,0.77
2024-01-17,605001,6.2,6.02,6.25,6.02,55219,36037426.0,3.75,-1.95,-0.12,1.41
2024-01-18,605001,5.85,5.81,5.99,5.65,56965,35360087.0,5.65,-3.49,-0.21,1.45
2024-01-19,605001,5.84,5.68,5.85,5.66,34337,21014392.0,3.27,-2.24,-0.13,0.87
2024-01-22,605001,5.62,5.3,5.72,5.21,50130,29517513.0,8.98,-6.69,-0.38,1.28
2024-01-23,605001,5.23,5.13,5.29,5.0,57682,31916616.0,5.47,-3.21,-0.17,1.47
2024-01-24,605001,5.13,5.31,5.34,5.07,44840,25222246.0,5.26,3.51,0.18,1.14
2024-01-25,605001,5.33,5.61,5.62,5.29,44598,26202180.0,6.21,5.65,0.3,1.14
2024-01-26,605001,5.65,5.76,5.83,5.62,48989,30213345.0,3.74,2.67,0.15,1.25
2024-01-29,605001,5.77,5.51,5.83,5.48,35992,21557046.0,6.08,-4.34,-0.25,0.92
2024-01-30,605001,5.53,5.26,5.53,5.22,41112,23775296.0,5.63,-4.54,-0.25,1.05
2024-01-31,605001,5.7,5.23,5.83,5.18,211300,125381429.0,12.36,-0.57,-0.03,5.38
2024-02-01,605001,5.12,5.26,5.32,4.97,150640,84334238.0,6.69,0.57,0.03,3.83
2024-02-02,605001,5.12,4.79,5.39,4.69,134083,72577801.0,13.31,-8.94,-0.47,3.41
2024-02-05,605001,4.7,4.27,4.71,4.27,106582,51060915.0,9.19,-10.86,-0.52,2.71
2024-02-06,605001,3.83,3.91,4.18,3.8,128661,54939102.0,8.9,-8.43,-0.36,3.27
2024-02-07,605001,3.88,3.48,3.96,3.48,129102,51932993.0,12.28,-11.0,-0.43,3.29
2024-02-08,605001,3.42,3.84,3.86,3.31,119732,47603177.0,15.8,10.34,0.36,3.05
2024-02-19,605001,3.85,4.1,4.11,3.85,93545,41400300.0,6.77,6.77,0.26,2.38
2024-02-20,605001,4.1,4.17,4.26,3.98,57061,25925885.0,6.83,1.71,0.07,1.45
