ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920682.BJ,20240102,8.81,9.39,8.8,9.15,8.95,0.2,2.2346,1025.0,9.26
920682.BJ,20240103,9.15,9.77,9.03,9.4,9.15,0.25,2.7322,1261.0,11.87
920682.BJ,20240104,9.2,9.33,8.9,9.22,9.4,-0.18,-1.9149,970.0,8.83
920682.BJ,20240105,9.22,9.35,8.57,8.58,9.22,-0.64,-6.9414,805.0,7.19
920682.BJ,20240108,8.55,8.75,8.04,8.05,8.58,-0.53,-6.1772,475.0,3.96
920682.BJ,20240109,8.07,8.19,7.38,7.74,8.05,-0.31,-3.8509,550.0,4.28
920682.BJ,20240110,7.7,7.94,7.51,7.89,7.74,0.15,1.938,297.0,2.31
920682.BJ,20240111,7.89,7.98,7.68,7.85,7.89,-0.04,-0.507,213.0,1.68
920682.BJ,20240112,7.76,7.89,7.12,7.15,7.85,-0.7,-8.9172,524.0,3.9
920682.BJ,20240115,7.13,7.18,6.92,7.02,7.15,-0.13,-1.8182,279.0,1.96
920682.BJ,20240116,7.07,7.46,6.72,7.43,7.02,0.41,5.8405,532.0,3.83
920682.BJ,20240117,7.31,7.8,7.2,7.27,7.43,-0.16,-2.1534,587.0,4.41
920682.BJ,20240118,7.26,7.45,7.04,7.4,7.27,0.13,1.7882,440.0,3.22
920682.BJ,20240119,7.39,7.69,7.33,7.65,7.4,0.25,3.3784,544.0,4.12
920682.BJ,20240122,7.64,7.83,7.33,7.47,7.65,-0.18,-2.3529,482.0,3.67
920682.BJ,20240123,7.24,7.79,7.24,7.48,7.47,0.01,0.1339,296.0,2.23
920682.BJ,20240124,7.58,7.6,7.13,7.38,7.48,-0.1,-1.3369,306.0,2.25
920682.BJ,20240125,7.48,7.54,7.11,7.39,7.38,0.01,0.1355,423.0,3.11
920682.BJ,20240126,7.39,7.52,7.18,7.2,7.39,-0.19,-2.571,240.0,1.77
920682.BJ,20240129,7.23,7.23,6.71,6.71,7.2,-0.49,-6.8056,306.0,2.12
920682.BJ,20240130,6.7,6.82,6.41,6.63,6.71,-0.08,-1.1923,228.0,1.51
920682.BJ,20240131,6.65,6.98,6.61,6.68,6.63,0.05,0.7541,264.0,1.79
920682.BJ,20240201,6.7,6.7,6.28,6.3,6.68,-0.38,-5.6886,183.0,1.19
920682.BJ,20240202,6.3,6.37,5.8,6.0,6.3,-0.3,-4.7619,292.0,1.77
920682.BJ,20240205,6.0,6.14,5.58,6.03,6.0,0.03,0.5,325.0,1.91
920682.BJ,20240206,5.89,6.58,5.8,6.56,6.03,0.53,8.7894,399.0,2.54
920682.BJ,20240207,6.66,6.95,6.45,6.66,6.56,0.1,1.5244,457.0,3.1
920682.BJ,20240208,6.69,6.87,6.33,6.81,6.66,0.15,2.2523,286.0,1.9
920682.BJ,20240219,6.89,6.98,6.73,6.86,6.81,0.05,0.7342,230.0,1.57
920682.BJ,20240220,6.88,7.0,6.75,6.99,6.86,0.13,1.895,218.0,1.51
920682.BJ,20240221,6.95,7.16,6.86,7.03,6.99,0.04,0.5722,215.0,1.51
920682.BJ,20240222,7.04,7.09,6.91,7.01,7.03,-0.02,-0.2845,174.0,1.22
920682.BJ,20240223,6.95,7.08,6.72,7.03,7.01,0.02,0.2853,246.0,1.7
920682.BJ,20240226,7.0,7.15,6.93,7.09,7.03,0.06,0.8535,184.0,1.3
920682.BJ,20240227,7.17,7.45,7.09,7.36,7.09,0.27,3.8082,274.0,2.01
920682.BJ,20240228,7.37,7.53,6.87,7.01,7.36,-0.35,-4.7554,364.0,2.66
920682.BJ,20240229,7.13,7.3,7.02,7.22,7.01,0.21,2.9957,280.0,2.0
920682.BJ,20240301,7.16,7.38,7.16,7.26,7.22,0.04,0.554,255.0,1.85
920682.BJ,20240304,7.27,7.35,7.1,7.15,7.26,-0.11,-1.5152,186.0,1.33
920682.BJ,20240305,7.16,7.16,6.83,6.86,7.15,-0.29,-4.0559,176.0,1.22
