ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
001229.SZ,20240102,35.2,35.84,34.6,35.59,35.6,-0.01,-0.0281,238.0,8.38
001229.SZ,20240103,35.59,36.65,35.05,35.37,35.59,-0.22,-0.6182,342.0,12.26
001229.SZ,20240104,35.37,35.8,34.91,35.7,35.37,0.33,0.933,181.0,6.4
001229.SZ,20240105,35.7,35.82,34.65,35.13,35.7,-0.57,-1.5966,175.0,6.15
001229.SZ,20240108,35.11,35.39,33.21,33.56,35.13,-1.57,-4.4691,178.0,6.06
001229.SZ,20240109,33.55,34.32,33.24,34.1,33.56,0.54,1.6091,183.0,6.21
001229.SZ,20240110,34.09,34.34,33.3,33.7,34.1,-0.4,-1.173,111.0,3.77
001229.SZ,20240111,33.75,34.69,33.41,34.38,33.7,0.68,2.0178,154.0,5.29
001229.SZ,20240112,34.37,34.59,33.75,34.28,34.38,-0.1,-0.2909,119.0,4.05
001229.SZ,20240115,34.07,34.59,33.45,33.5,34.28,-0.78,-2.2754,103.0,3.48
001229.SZ,20240116,33.46,33.9,33.2,33.68,33.5,0.18,0.5373,102.0,3.39
001229.SZ,20240117,33.75,33.75,33.03,33.1,33.68,-0.58,-1.7221,74.0,2.46
001229.SZ,20240118,33.15,33.62,32.26,33.14,33.1,0.04,0.1208,128.0,4.23
001229.SZ,20240119,33.25,33.25,31.92,32.21,33.14,-0.93,-2.8063,141.0,4.58
001229.SZ,20240122,32.03,32.25,29.04,29.98,32.21,-2.23,-6.9233,111.0,3.41
001229.SZ,20240123,30.17,30.17,28.41,29.0,29.98,-0.98,-3.2688,145.0,4.21
001229.SZ,20240124,30.42,30.75,28.42,30.53,29.0,1.53,5.2759,163.0,4.85
001229.SZ,20240125,31.0,31.06,30.2,30.92,30.53,0.39,1.2774,107.0,3.28
001229.SZ,20240126,30.92,31.14,30.26,30.73,30.92,-0.19,-0.6145,150.0,4.61
001229.SZ,20240129,31.14,31.14,29.33,31.03,30.73,0.3,0.9762,201.0,6.08
001229.SZ,20240130,31.8,31.8,28.58,31.49,31.03,0.46,1.4824,254.0,7.84
001229.SZ,20240131,31.35,31.35,28.68,29.8,31.49,-1.69,-5.3668,155.0,4.64
001229.SZ,20240201,29.8,29.8,27.61,27.98,29.8,-1.82,-6.1074,170.0,4.78
001229.SZ,20240202,27.41,27.9,25.18,25.18,27.98,-2.8,-10.0071,150.0,3.93
