ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920593.BJ,20240102,38.46,39.79,38.46,39.38,38.4,0.98,2.5521,275.0,10.79
920593.BJ,20240103,39.0,39.75,37.83,38.87,39.38,-0.51,-1.2951,198.0,7.66
920593.BJ,20240104,38.36,39.14,38.08,38.84,38.87,-0.03,-0.0772,143.0,5.52
920593.BJ,20240105,39.11,40.99,39.11,39.6,38.84,0.76,1.9567,376.0,15.08
920593.BJ,20240108,38.9,40.45,35.96,35.96,39.6,-3.64,-9.1919,306.0,11.59
920593.BJ,20240109,35.65,38.07,34.55,36.35,35.96,0.39,1.0845,259.0,9.48
920593.BJ,20240110,36.32,36.32,34.23,34.63,36.35,-1.72,-4.7318,197.0,6.92
920593.BJ,20240111,34.3,35.0,33.51,34.73,34.63,0.1,0.2888,199.0,6.82
920593.BJ,20240112,34.39,34.8,30.8,31.8,34.73,-2.93,-8.4365,296.0,9.68
920593.BJ,20240115,31.6,31.89,29.75,29.75,31.8,-2.05,-6.4465,198.0,6.06
920593.BJ,20240116,30.1,31.75,29.27,31.6,29.75,1.85,6.2185,249.0,7.63
920593.BJ,20240117,31.02,31.87,30.12,30.19,31.6,-1.41,-4.462,179.0,5.56
920593.BJ,20240118,29.91,30.98,28.94,30.86,30.19,0.67,2.2193,192.0,5.77
920593.BJ,20240119,31.17,34.14,30.9,32.98,30.86,2.12,6.8697,297.0,9.77
920593.BJ,20240122,32.4,33.7,31.3,32.0,32.98,-0.98,-2.9715,232.0,7.6
920593.BJ,20240123,32.0,33.34,31.65,33.11,32.0,1.11,3.4688,175.0,5.68
920593.BJ,20240124,33.44,33.74,31.22,32.65,33.11,-0.46,-1.3893,147.0,4.77
920593.BJ,20240125,32.38,32.98,30.6,31.99,32.65,-0.66,-2.0214,188.0,6.0
920593.BJ,20240126,31.66,32.55,31.08,31.4,31.99,-0.59,-1.8443,135.0,4.31
920593.BJ,20240129,31.4,31.6,28.68,28.68,31.4,-2.72,-8.6624,180.0,5.32
920593.BJ,20240130,28.68,29.97,28.01,28.28,28.68,-0.4,-1.3947,134.0,3.89
920593.BJ,20240131,28.05,28.8,27.32,27.63,28.28,-0.65,-2.2984,147.0,4.11
920593.BJ,20240201,27.44,28.93,26.2,28.46,27.63,0.83,3.004,195.0,5.44
920593.BJ,20240202,28.18,28.66,25.91,27.01,28.46,-1.45,-5.0949,202.0,5.49
920593.BJ,20240205,26.3,29.31,24.55,27.85,27.01,0.84,3.11,282.0,7.61
920593.BJ,20240206,27.09,30.48,26.73,30.3,27.85,2.45,8.7971,295.0,8.71
920593.BJ,20240207,30.3,32.08,29.56,30.34,30.3,0.04,0.132,256.0,7.96
920593.BJ,20240208,30.07,31.63,28.81,30.9,30.34,0.56,1.8457,254.0,7.74
920593.BJ,20240219,31.0,33.95,31.0,33.77,30.9,2.87,9.288,321.0,10.51
920593.BJ,20240220,33.6,34.99,33.0,34.9,33.77,1.13,3.3462,299.0,10.21
920593.BJ,20240221,34.24,35.89,33.41,33.56,34.9,-1.34,-3.8395,302.0,10.53
920593.BJ,20240222,33.68,35.0,33.33,34.45,33.56,0.89,2.652,226.0,7.77
920593.BJ,20240223,34.59,37.77,34.59,37.3,34.45,2.85,8.2729,404.0,14.51
920593.BJ,20240226,41.0,41.78,36.31,36.33,37.3,-0.97,-2.6005,557.0,21.8
920593.BJ,20240227,34.98,38.69,34.51,38.69,36.33,2.36,6.496,518.0,19.12
920593.BJ,20240228,38.0,39.61,35.32,35.42,38.69,-3.27,-8.4518,510.0,19.11
920593.BJ,20240229,34.61,36.88,34.5,36.77,35.42,1.35,3.8114,343.0,12.36
920593.BJ,20240301,36.8,37.8,35.75,36.34,36.77,-0.43,-1.1694,317.0,11.64
920593.BJ,20240304,36.34,36.35,34.51,35.5,36.34,-0.84,-2.3115,307.0,10.84
920593.BJ,20240305,35.0,35.09,33.61,33.74,35.5,-1.76,-4.9577,287.0,9.81
920593.BJ,20240306,33.6,40.4,33.5,39.22,33.74,5.48,16.2418,793.0,29.79
920593.BJ,20240307,40.64,41.6,37.22,37.4,39.22,-1.82,-4.6405,682.0,26.89
920593.BJ,20240308,36.93,38.88,36.11,38.52,37.4,1.12,2.9947,421.0,15.75
920593.BJ,20240311,38.0,38.83,37.02,38.27,38.52,-0.25,-0.649,258.0,9.79
920593.BJ,20240312,38.27,39.96,37.89,39.31,38.27,1.04,2.7175,375.0,14.7
920593.BJ,20240313,38.68,39.8,38.2,38.54,39.31,-0.77,-1.9588,249.0,9.67
920593.BJ,20240314,39.64,40.03,37.0,38.11,38.54,-0.43,-1.1157,322.0,12.47
920593.BJ,20240315,37.51,42.98,37.51,42.98,38.11,4.87,12.7788,725.0,29.45
920593.BJ,20240318,43.07,43.39,41.05,42.09,42.98,-0.89,-2.0707,487.0,20.44
920593.BJ,20240319,41.42,42.41,40.27,40.41,42.09,-1.68,-3.9914,364.0,14.98
920593.BJ,20240320,40.0,41.5,39.89,41.15,40.41,0.74,1.8312,249.0,10.18
920593.BJ,20240321,41.13,41.13,39.2,39.97,41.15,-1.18,-2.8676,297.0,11.87
920593.BJ,20240322,39.65,40.36,38.71,39.8,39.97,-0.17,-0.4253,238.0,9.39
920593.BJ,20240325,39.99,41.22,38.69,39.03,39.8,-0.77,-1.9347,317.0,12.73
920593.BJ,20240326,38.9,39.38,37.0,37.27,39.03,-1.76,-4.5094,302.0,11.44
920593.BJ,20240327,37.49,38.35,35.81,36.07,37.27,-1.2,-3.2197,240.0,8.9
920593.BJ,20240328,35.1,37.69,35.1,36.63,36.07,0.56,1.5525,219.0,8.07
920593.BJ,20240329,36.68,37.16,35.4,36.08,36.63,-0.55,-1.5015,202.0,7.3
920593.BJ,20240401,36.01,36.99,35.8,36.85,36.08,0.77,2.1341,141.0,5.16
920593.BJ,20240402,37.15,37.17,35.17,35.52,36.85,-1.33,-3.6092,169.0,6.02
920593.BJ,20240403,35.2,35.49,33.16,33.43,35.52,-2.09,-5.884,217.0,7.35
