ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920839.BJ,20240102,12.88,13.49,12.44,13.2,12.44,0.76,6.1093,526.0,6.88
920839.BJ,20240103,13.2,13.36,12.88,13.32,13.2,0.12,0.9091,214.0,2.8
920839.BJ,20240104,13.6,15.0,13.6,14.15,13.32,0.83,6.2312,360.0,5.1
920839.BJ,20240105,14.16,14.8,13.33,14.0,14.15,-0.15,-1.0601,269.0,3.76
920839.BJ,20240108,13.7,14.0,13.03,13.26,14.0,-0.74,-5.2857,220.0,2.95
920839.BJ,20240109,13.32,13.38,12.05,12.78,13.26,-0.48,-3.6199,229.0,2.88
920839.BJ,20240110,12.64,13.86,12.27,13.39,12.78,0.61,4.7731,209.0,2.75
920839.BJ,20240111,13.4,14.0,13.25,13.37,13.39,-0.02,-0.1494,169.0,2.29
920839.BJ,20240112,13.59,13.59,12.05,12.12,13.37,-1.25,-9.3493,209.0,2.62
920839.BJ,20240115,11.8,12.09,11.23,11.26,12.12,-0.86,-7.0957,136.0,1.58
920839.BJ,20240116,11.39,12.05,10.55,11.87,11.26,0.61,5.4174,193.0,2.19
920839.BJ,20240117,11.66,12.69,11.63,11.96,11.87,0.09,0.7582,236.0,2.89
920839.BJ,20240118,12.12,12.48,11.56,12.32,11.96,0.36,3.01,166.0,2.02
920839.BJ,20240119,12.3,13.2,12.22,12.9,12.32,0.58,4.7078,173.0,2.22
920839.BJ,20240122,12.9,13.57,12.56,13.48,12.9,0.58,4.4961,264.0,3.48
920839.BJ,20240123,13.12,13.58,12.78,13.53,13.48,0.05,0.3709,186.0,2.46
920839.BJ,20240124,13.42,13.6,13.02,13.31,13.53,-0.22,-1.626,113.0,1.5
920839.BJ,20240125,13.41,13.44,12.22,12.35,13.31,-0.96,-7.2126,194.0,2.48
920839.BJ,20240126,12.33,12.45,11.81,11.92,12.35,-0.43,-3.4818,92.0,1.12
920839.BJ,20240129,11.93,11.93,11.2,11.2,11.92,-0.72,-6.0403,110.0,1.24
920839.BJ,20240130,11.28,11.45,11.01,11.41,11.2,0.21,1.875,76.0,0.85
920839.BJ,20240131,11.59,11.88,11.2,11.41,11.41,0.0,0.0,51.0,0.59
920839.BJ,20240201,11.46,11.53,10.8,10.86,11.41,-0.55,-4.8203,47.0,0.53
920839.BJ,20240202,11.0,11.0,9.89,10.25,10.86,-0.61,-5.6169,119.0,1.23
920839.BJ,20240205,10.1,10.72,9.55,10.2,10.25,-0.05,-0.4878,83.0,0.84
920839.BJ,20240206,10.05,11.2,10.03,11.12,10.2,0.92,9.0196,105.0,1.15
920839.BJ,20240207,11.03,11.8,10.71,10.73,11.12,-0.39,-3.5072,96.0,1.09
920839.BJ,20240208,10.73,11.06,10.0,11.06,10.73,0.33,3.0755,81.0,0.85
920839.BJ,20240219,11.2,11.37,10.8,11.2,11.06,0.14,1.2658,69.0,0.77
920839.BJ,20240220,11.1,11.45,11.06,11.3,11.2,0.1,0.8929,43.0,0.48
920839.BJ,20240221,11.22,11.63,11.03,11.15,11.3,-0.15,-1.3274,50.0,0.57
920839.BJ,20240222,11.08,11.17,10.63,10.85,11.15,-0.3,-2.6906,93.0,1.01
920839.BJ,20240223,10.73,10.73,10.31,10.51,10.85,-0.34,-3.1336,80.0,0.84
920839.BJ,20240226,10.66,12.15,10.66,12.0,10.51,1.49,14.177,200.0,2.28
920839.BJ,20240227,12.12,12.94,11.9,12.47,12.0,0.47,3.9167,239.0,2.97
920839.BJ,20240228,12.25,12.75,11.81,11.96,12.47,-0.51,-4.0898,153.0,1.87
920839.BJ,20240229,11.77,12.35,11.61,12.16,11.96,0.2,1.6722,78.0,0.94
920839.BJ,20240301,12.28,12.29,11.83,12.0,12.16,-0.16,-1.3158,78.0,0.93
920839.BJ,20240304,11.83,13.49,11.83,12.97,12.0,0.97,8.0833,232.0,2.95
920839.BJ,20240305,12.81,13.11,12.38,12.4,12.97,-0.57,-4.3948,116.0,1.48
920839.BJ,20240306,12.5,12.58,12.23,12.38,12.4,-0.02,-0.1613,63.0,0.78
920839.BJ,20240307,12.53,12.58,12.03,12.1,12.38,-0.28,-2.2617,46.0,0.57
920839.BJ,20240308,12.15,12.3,11.6,11.86,12.1,-0.24,-1.9835,40.0,0.48
920839.BJ,20240311,11.86,12.17,11.82,12.0,11.86,0.14,1.1804,55.0,0.65
920839.BJ,20240312,12.02,12.56,11.91,12.36,12.0,0.36,3.0,86.0,1.06
920839.BJ,20240313,12.32,12.46,11.9,11.92,12.36,-0.44,-3.5599,45.0,0.55
920839.BJ,20240314,11.98,11.98,11.3,11.49,11.92,-0.43,-3.6074,51.0,0.59
920839.BJ,20240315,11.45,12.19,11.28,11.98,11.49,0.49,4.2646,93.0,1.1
920839.BJ,20240318,12.15,12.15,11.71,11.94,11.98,-0.04,-0.3339,44.0,0.53
920839.BJ,20240319,11.95,12.04,11.74,11.76,11.94,-0.18,-1.5075,31.0,0.36
920839.BJ,20240320,11.67,11.85,11.63,11.7,11.76,-0.06,-0.5102,20.0,0.23
920839.BJ,20240321,11.54,11.68,11.27,11.3,11.7,-0.4,-3.4188,41.0,0.47
920839.BJ,20240322,11.42,11.44,11.11,11.17,11.3,-0.13,-1.1504,13.0,0.15
920839.BJ,20240325,11.29,11.62,10.82,11.16,11.17,-0.01,-0.0895,32.0,0.35
920839.BJ,20240326,11.0,11.06,10.77,10.89,11.16,-0.27,-2.4194,27.0,0.29
920839.BJ,20240327,10.81,11.55,10.81,10.88,10.89,-0.01,-0.0918,23.0,0.26
920839.BJ,20240328,10.93,11.28,10.77,11.24,10.88,0.36,3.3088,31.0,0.34
920839.BJ,20240329,11.23,11.24,11.11,11.11,11.24,-0.13,-1.1566,6.0,0.07
920839.BJ,20240401,11.24,11.24,10.75,10.91,11.11,-0.2,-1.8002,54.0,0.59
920839.BJ,20240402,10.99,10.99,10.55,10.55,10.91,-0.36,-3.2997,37.0,0.39
920839.BJ,20240403,10.76,10.76,10.42,10.51,10.55,-0.04,-0.3791,15.0,0.16
920839.BJ,20240408,10.79,10.79,10.32,10.32,10.51,-0.19,-1.8078,31.0,0.32
920839.BJ,20240409,10.3,10.57,10.3,10.54,10.32,0.22,2.1318,24.0,0.25
920839.BJ,20240410,10.48,11.45,10.29,11.08,10.54,0.54,5.1233,50.0,0.55
920839.BJ,20240411,10.95,12.31,10.81,12.02,11.08,0.94,8.4838,256.0,3.05
920839.BJ,20240412,11.89,11.98,11.31,11.35,12.02,-0.67,-5.574,143.0,1.65
920839.BJ,20240415,11.25,11.98,11.25,11.63,11.35,0.28,2.467,97.0,1.14
920839.BJ,20240416,8.15,12.03,8.15,10.99,11.63,-0.64,-5.503,105.0,1.13
920839.BJ,20240417,11.0,11.92,10.97,11.9,10.99,0.91,8.2803,90.0,1.04
920839.BJ,20240418,12.46,12.46,11.41,11.49,11.9,-0.41,-3.4454,57.0,0.67
920839.BJ,20240419,11.34,11.73,11.1,11.6,11.49,0.11,0.9574,43.0,0.49
920839.BJ,20240422,11.6,11.6,11.38,11.47,11.6,-0.13,-1.1207,26.0,0.3
920839.BJ,20240423,11.45,11.59,11.2,11.39,11.47,-0.08,-0.6975,22.0,0.25
920839.BJ,20240424,11.36,11.61,11.2,11.34,11.39,-0.05,-0.439,28.0,0.31
920839.BJ,20240425,11.21,11.34,11.14,11.15,11.34,-0.19,-1.6755,28.0,0.32
920839.BJ,20240426,11.25,11.39,11.12,11.2,11.15,0.05,0.4484,29.0,0.33
920839.BJ,20240429,11.2,11.48,11.15,11.43,11.2,0.23,2.0536,44.0,0.5
920839.BJ,20240430,11.4,11.46,11.15,11.46,11.43,0.03,0.2625,24.0,0.28
920839.BJ,20240506,11.55,11.59,11.32,11.55,11.46,0.09,0.7853,19.0,0.22
920839.BJ,20240507,11.49,12.09,11.43,12.0,11.55,0.45,3.8961,55.0,0.65
920839.BJ,20240508,11.9,11.9,11.52,11.66,12.0,-0.34,-2.8333,36.0,0.42
920839.BJ,20240509,11.63,11.79,11.3,11.53,11.66,-0.13,-1.1149,37.0,0.43
920839.BJ,20240510,11.53,11.53,11.17,11.22,11.53,-0.31,-2.6886,25.0,0.28
920839.BJ,20240513,11.28,11.28,10.91,10.93,11.22,-0.29,-2.5847,23.0,0.26
920839.BJ,20240514,11.08,11.08,10.82,10.86,10.93,-0.07,-0.6404,13.0,0.14
920839.BJ,20240515,10.8,10.82,10.67,10.73,10.86,-0.13,-1.1971,22.0,0.24
920839.BJ,20240516,10.6,11.14,10.6,10.83,10.73,0.1,0.932,12.0,0.13
920839.BJ,20240517,10.7,11.11,10.7,11.05,10.83,0.22,2.0314,18.0,0.19
920839.BJ,20240520,11.0,11.11,10.9,10.91,11.05,-0.14,-1.267,12.0,0.14
920839.BJ,20240521,10.92,10.92,10.62,10.73,10.91,-0.18,-1.6499,16.0,0.17
920839.BJ,20240522,10.7,11.03,10.69,10.86,10.73,0.13,1.2116,17.0,0.19
920839.BJ,20240523,10.99,11.48,10.76,11.28,10.86,0.42,3.8674,48.0,0.54
920839.BJ,20240524,11.14,11.37,10.98,11.12,11.28,-0.16,-1.4184,28.0,0.31
920839.BJ,20240527,10.98,11.03,10.58,10.79,11.12,-0.33,-2.9676,18.0,0.19
920839.BJ,20240528,10.8,10.99,10.69,10.84,10.79,0.05,0.4634,10.0,0.11
920839.BJ,20240529,10.78,10.94,10.7,10.72,10.84,-0.12,-1.107,4.0,0.05
