ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002795.SZ,20240102,7.47,7.97,7.47,7.78,7.47,0.31,4.1499,1926.0,14.95
002795.SZ,20240103,7.76,7.79,7.41,7.53,7.78,-0.25,-3.2134,1220.0,9.24
002795.SZ,20240104,7.5,7.59,7.39,7.57,7.53,0.04,0.5312,874.0,6.54
002795.SZ,20240105,7.57,7.63,7.35,7.39,7.57,-0.18,-2.3778,612.0,4.57
002795.SZ,20240108,7.39,7.42,7.2,7.21,7.39,-0.18,-2.4357,488.0,3.58
002795.SZ,20240109,7.23,7.48,7.23,7.35,7.21,0.14,1.9417,744.0,5.48
002795.SZ,20240110,7.34,7.4,7.16,7.24,7.35,-0.11,-1.4966,553.0,4.03
002795.SZ,20240111,7.23,7.38,7.17,7.36,7.24,0.12,1.6575,778.0,5.69
002795.SZ,20240112,7.35,7.5,7.28,7.28,7.36,-0.08,-1.087,663.0,4.88
002795.SZ,20240115,7.22,7.26,7.11,7.14,7.28,-0.14,-1.9231,522.0,3.74
002795.SZ,20240116,7.16,7.26,7.04,7.16,7.14,0.02,0.2801,557.0,3.98
002795.SZ,20240117,7.22,7.24,6.9,6.96,7.16,-0.2,-2.7933,574.0,4.04
002795.SZ,20240118,6.87,6.96,6.71,6.93,6.96,-0.03,-0.431,855.0,5.86
002795.SZ,20240119,6.95,7.02,6.78,6.8,6.93,-0.13,-1.8759,697.0,4.8
002795.SZ,20240122,6.8,6.8,6.12,6.12,6.8,-0.68,-10.0,1879.0,12.04
002795.SZ,20240123,6.02,6.14,5.7,6.02,6.12,-0.1,-1.634,1782.0,10.66
002795.SZ,20240124,6.02,6.31,5.81,6.02,6.02,0.0,0.0,1389.0,8.33
002795.SZ,20240125,6.04,6.23,5.95,6.2,6.02,0.18,2.99,1038.0,6.36
002795.SZ,20240126,6.2,6.28,6.1,6.11,6.2,-0.09,-1.4516,1064.0,6.58
002795.SZ,20240129,6.19,6.19,5.66,5.8,6.11,-0.31,-5.0736,1435.0,8.33
002795.SZ,20240130,5.74,5.78,5.5,5.54,5.8,-0.26,-4.4828,1005.0,5.67
002795.SZ,20240131,5.47,5.51,5.02,5.07,5.54,-0.47,-8.4838,1651.0,8.63
002795.SZ,20240201,5.03,5.06,4.81,4.97,5.07,-0.1,-1.9724,2021.0,9.98
002795.SZ,20240202,5.01,5.15,4.47,4.69,4.97,-0.28,-5.6338,1675.0,8.12
002795.SZ,20240205,4.6,4.64,4.22,4.22,4.69,-0.47,-10.0213,1044.0,4.48
002795.SZ,20240206,3.81,3.99,3.8,3.8,4.22,-0.42,-9.9526,2106.0,8.11
002795.SZ,20240207,3.77,3.77,3.42,3.42,3.8,-0.38,-10.0,2855.0,9.85
002795.SZ,20240208,3.28,3.67,3.08,3.51,3.42,0.09,2.6316,4568.0,14.82
002795.SZ,20240219,3.51,3.86,3.5,3.86,3.51,0.35,9.9715,3622.0,13.41
002795.SZ,20240220,3.91,4.05,3.75,4.0,3.86,0.14,3.6269,2455.0,9.57
002795.SZ,20240221,4.0,4.4,3.96,4.17,4.0,0.17,4.25,3228.0,13.63
002795.SZ,20240222,4.18,4.59,4.18,4.59,4.17,0.42,10.0719,2315.0,10.17
002795.SZ,20240223,4.59,4.92,4.57,4.92,4.59,0.33,7.1895,4595.0,21.89
002795.SZ,20240226,4.91,5.11,4.76,4.98,4.92,0.06,1.2195,3727.0,18.39
002795.SZ,20240227,5.0,5.23,4.9,5.22,4.98,0.24,4.8193,2496.0,12.74
002795.SZ,20240228,5.33,5.49,4.7,4.7,5.22,-0.52,-9.9617,4261.0,21.56
002795.SZ,20240229,4.38,4.82,4.38,4.78,4.7,0.08,1.7021,2857.0,13.4
002795.SZ,20240301,4.81,4.88,4.72,4.81,4.78,0.03,0.6276,1923.0,9.26
002795.SZ,20240304,4.84,4.87,4.57,4.72,4.81,-0.09,-1.8711,2183.0,10.26
002795.SZ,20240305,4.72,4.73,4.52,4.54,4.72,-0.18,-3.8136,1768.0,8.13
002795.SZ,20240306,4.54,4.87,4.54,4.84,4.54,0.3,6.6079,2479.0,11.79
002795.SZ,20240307,4.91,5.05,4.75,4.77,4.84,-0.07,-1.4463,2431.0,11.93
002795.SZ,20240308,4.77,4.95,4.73,4.84,4.77,0.07,1.4675,1623.0,7.83
002795.SZ,20240311,4.8,4.94,4.79,4.94,4.84,0.1,2.0661,1645.0,8.0
002795.SZ,20240312,4.95,5.15,4.94,5.07,4.94,0.13,2.6316,2023.0,10.19
002795.SZ,20240313,5.05,5.1,5.0,5.07,5.07,0.0,0.0,1373.0,6.93
002795.SZ,20240314,5.07,5.18,4.98,5.1,5.07,0.03,0.5917,1725.0,8.77
