ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920015.BJ,20250925,39.0,49.0,36.03,42.29,18.15,24.14,133.0028,2831.0,113.22
920015.BJ,20250926,43.94,54.97,43.93,54.97,42.29,12.68,29.9834,2321.0,115.79
920015.BJ,20250929,54.8,57.88,51.8,53.0,54.97,-1.97,-3.5838,1658.0,89.98
920015.BJ,20250930,54.5,54.85,46.0,46.52,53.0,-6.48,-12.2264,1544.0,76.54
920015.BJ,20251009,46.6,52.36,45.15,50.35,46.52,3.83,8.233,1298.0,63.06
920015.BJ,20251010,48.2,49.3,46.68,48.09,50.35,-2.26,-4.4886,795.0,38.04
920015.BJ,20251013,45.02,53.45,45.02,53.0,48.09,4.91,10.21,1026.0,50.84
920015.BJ,20251014,52.0,54.99,49.5,51.4,53.0,-1.6,-3.0189,968.0,50.18
920015.BJ,20251015,50.38,50.67,47.99,49.15,51.4,-2.25,-4.3774,747.0,36.75
920015.BJ,20251016,48.51,50.09,45.77,46.9,49.15,-2.25,-4.5778,714.0,33.86
920015.BJ,20251017,47.8,50.61,46.88,47.0,46.9,0.1,0.2132,814.0,39.52
920015.BJ,20251020,46.66,47.4,44.04,44.75,47.0,-2.25,-4.7872,645.0,29.42
920015.BJ,20251021,45.28,47.77,44.75,46.55,44.75,1.8,4.0223,614.0,28.32
920015.BJ,20251022,45.57,48.96,44.81,47.92,46.55,1.37,2.9431,672.0,31.39
920015.BJ,20251023,47.1,50.39,47.1,47.55,47.92,-0.37,-0.7721,610.0,29.72
920015.BJ,20251024,47.06,49.5,46.13,49.15,47.55,1.6,3.3649,636.0,30.57
920015.BJ,20251027,53.3,59.88,50.13,50.19,49.15,1.04,2.116,1242.0,67.49
920015.BJ,20251028,48.9,50.87,48.01,48.4,50.19,-1.79,-3.5664,736.0,36.23
920015.BJ,20251029,50.0,62.92,48.34,62.92,48.4,14.52,30.0,1356.0,74.63
920015.BJ,20251030,61.5,65.65,57.1,58.33,62.92,-4.59,-7.295,1321.0,80.99
920015.BJ,20251031,56.9,62.88,56.9,58.87,58.33,0.54,0.9258,897.0,53.78
920015.BJ,20251103,58.01,65.33,58.0,63.66,58.87,4.79,8.1366,914.0,56.82
920015.BJ,20251104,65.65,68.58,61.7,63.66,63.66,0.0,0.0,747.0,48.23
920015.BJ,20251105,61.8,64.9,58.85,62.7,63.66,-0.96,-1.508,727.0,44.49
920015.BJ,20251106,61.99,65.4,60.7,60.93,62.7,-1.77,-2.823,680.0,42.9
920015.BJ,20251107,61.0,70.35,61.0,66.69,60.93,5.76,9.4535,1034.0,68.4
920015.BJ,20251110,66.0,67.88,62.62,63.86,66.69,-2.83,-4.2435,805.0,52.22
920015.BJ,20251111,63.0,63.0,58.03,58.4,63.86,-5.46,-8.55,747.0,44.76
920015.BJ,20251112,58.91,59.75,56.67,57.8,58.4,-0.6,-1.0274,447.0,26.11
920015.BJ,20251113,57.29,60.69,57.29,59.0,57.8,1.2,2.0761,512.0,30.35
920015.BJ,20251114,58.5,59.5,57.04,58.46,59.0,-0.54,-0.9153,439.0,25.57
920015.BJ,20251117,59.9,60.88,58.58,58.99,58.46,0.53,0.9066,412.0,24.53
920015.BJ,20251118,58.14,58.23,53.51,53.66,58.99,-5.33,-9.0354,601.0,33.25
920015.BJ,20251119,53.0,55.55,52.45,54.47,53.66,0.81,1.5095,379.0,20.54
920015.BJ,20251120,55.04,56.2,51.3,51.35,54.47,-3.12,-5.7279,460.0,24.62
920015.BJ,20251121,50.48,52.4,49.5,50.68,51.35,-0.67,-1.3048,443.0,22.5
920015.BJ,20251124,50.7,51.37,49.86,50.88,50.68,0.2,0.3946,293.0,14.84
920015.BJ,20251125,50.38,50.55,49.02,49.6,50.88,-1.28,-2.5157,381.0,18.99
920015.BJ,20251126,49.21,50.2,48.55,49.05,49.6,-0.55,-1.1089,324.0,15.91
920015.BJ,20251127,49.0,51.8,48.7,49.38,49.05,0.33,0.6728,428.0,21.59
920015.BJ,20251128,48.99,49.39,47.58,48.2,49.38,-1.18,-2.3896,330.0,15.98
920015.BJ,20251201,48.2,51.22,48.06,50.99,48.2,2.79,5.7884,435.0,21.71
920015.BJ,20251202,50.0,51.5,49.6,51.3,50.99,0.31,0.608,356.0,18.01
920015.BJ,20251203,50.99,51.3,48.39,48.59,51.3,-2.71,-5.2827,333.0,16.54
920015.BJ,20251204,48.5,48.8,46.4,46.55,48.59,-2.04,-4.1984,328.0,15.5
920015.BJ,20251205,46.49,48.8,45.82,48.38,46.55,1.83,3.9313,305.0,14.46
920015.BJ,20251208,48.0,49.95,47.83,49.18,48.38,0.8,1.6536,219.0,10.77
920015.BJ,20251209,49.22,49.86,47.94,48.36,49.18,-0.82,-1.6673,227.0,11.07
920015.BJ,20251210,48.08,48.5,47.01,47.63,48.36,-0.73,-1.5095,200.0,9.5
920015.BJ,20251211,47.59,52.8,47.26,50.01,47.63,2.38,4.9969,547.0,27.49
920015.BJ,20251212,49.1,52.78,49.1,51.58,50.01,1.57,3.1394,492.0,25.3
920015.BJ,20251215,51.08,53.64,50.62,51.02,51.58,-0.56,-1.0857,396.0,20.65
920015.BJ,20251216,50.33,53.2,49.71,52.8,51.02,1.78,3.4888,466.0,24.09
920015.BJ,20251217,52.3,52.85,50.35,51.11,52.8,-1.69,-3.2008,325.0,16.72
920015.BJ,20251218,50.76,52.35,49.74,49.81,51.11,-1.3,-2.5435,291.0,14.77
920015.BJ,20251219,49.6,50.49,49.2,49.84,49.81,0.03,0.0602,208.0,10.4
