ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920639.BJ,20240102,5.58,5.95,5.53,5.84,5.58,0.26,4.6595,1083.0,6.24
920639.BJ,20240103,5.83,6.4,5.65,6.21,5.84,0.37,6.3356,1872.0,11.47
920639.BJ,20240104,6.0,6.09,5.68,6.02,6.21,-0.19,-3.0596,1410.0,8.37
920639.BJ,20240105,5.95,6.02,5.53,5.61,6.02,-0.41,-6.8106,978.0,5.61
920639.BJ,20240108,5.56,5.71,5.26,5.31,5.61,-0.3,-5.3476,564.0,3.09
920639.BJ,20240109,5.31,5.38,4.96,5.12,5.31,-0.19,-3.5782,586.0,3.01
920639.BJ,20240110,5.14,5.23,5.0,5.22,5.12,0.1,1.9531,461.0,2.37
920639.BJ,20240111,5.1,5.27,5.09,5.2,5.22,-0.02,-0.3831,332.0,1.72
920639.BJ,20240112,5.18,5.24,4.8,4.8,5.2,-0.4,-7.6923,609.0,3.04
920639.BJ,20240115,4.78,4.86,4.61,4.68,4.8,-0.12,-2.5,349.0,1.65
920639.BJ,20240116,4.68,5.01,4.49,5.0,4.68,0.32,6.8376,542.0,2.6
920639.BJ,20240117,4.91,5.23,4.87,4.98,5.0,-0.02,-0.4,530.0,2.69
920639.BJ,20240118,4.91,5.15,4.81,5.14,4.98,0.16,3.2129,433.0,2.17
920639.BJ,20240119,5.08,5.38,5.08,5.36,5.14,0.22,4.2802,593.0,3.12
920639.BJ,20240122,5.33,5.35,4.94,5.05,5.36,-0.31,-5.7836,428.0,2.21
920639.BJ,20240123,4.99,5.13,4.94,5.08,5.05,0.03,0.5941,227.0,1.15
920639.BJ,20240124,5.11,5.17,4.88,5.04,5.08,-0.04,-0.7874,366.0,1.83
920639.BJ,20240125,5.02,5.1,4.8,5.0,5.04,-0.04,-0.7937,341.0,1.7
920639.BJ,20240126,4.93,5.07,4.85,4.85,5.0,-0.15,-3.0,225.0,1.12
920639.BJ,20240129,4.9,4.9,4.41,4.51,4.85,-0.34,-7.0103,357.0,1.65
920639.BJ,20240130,4.49,4.55,4.31,4.43,4.51,-0.08,-1.7738,231.0,1.02
920639.BJ,20240131,4.36,4.63,4.36,4.44,4.43,0.01,0.2257,285.0,1.28
920639.BJ,20240201,4.41,4.47,4.28,4.28,4.44,-0.16,-3.6036,191.0,0.83
920639.BJ,20240202,4.29,4.34,3.98,4.08,4.28,-0.2,-4.6729,270.0,1.11
920639.BJ,20240205,4.01,4.19,3.72,3.96,4.08,-0.12,-2.9412,210.0,0.82
920639.BJ,20240206,3.92,4.33,3.92,4.31,3.96,0.35,8.8384,291.0,1.22
920639.BJ,20240207,4.39,4.57,4.26,4.31,4.31,0.0,0.0,309.0,1.37
920639.BJ,20240208,4.28,4.49,4.1,4.4,4.31,0.09,2.0882,249.0,1.07
920639.BJ,20240219,4.45,4.57,4.32,4.44,4.4,0.04,0.9091,220.0,0.98
920639.BJ,20240220,4.4,4.51,4.38,4.5,4.44,0.06,1.3514,197.0,0.88
920639.BJ,20240221,4.51,4.63,4.42,4.5,4.5,0.0,0.0,280.0,1.27
920639.BJ,20240222,4.46,4.55,4.41,4.46,4.5,-0.04,-0.8889,183.0,0.82
920639.BJ,20240223,4.47,4.51,4.36,4.4,4.46,-0.06,-1.3453,195.0,0.86
920639.BJ,20240226,4.41,4.47,4.37,4.4,4.4,0.0,0.0,180.0,0.79
920639.BJ,20240227,4.38,4.61,4.38,4.6,4.4,0.2,4.5455,320.0,1.45
920639.BJ,20240228,4.64,4.78,4.41,4.43,4.6,-0.17,-3.6957,372.0,1.72
920639.BJ,20240229,4.45,4.59,4.4,4.58,4.43,0.15,3.386,254.0,1.14
920639.BJ,20240301,4.56,4.56,4.48,4.5,4.58,-0.08,-1.7467,257.0,1.16
920639.BJ,20240304,4.52,4.56,4.32,4.38,4.5,-0.12,-2.6667,236.0,1.04
920639.BJ,20240305,4.32,4.36,4.19,4.2,4.38,-0.18,-4.1096,141.0,0.6
920639.BJ,20240306,4.22,4.29,4.2,4.25,4.2,0.05,1.1905,107.0,0.46
920639.BJ,20240307,4.27,4.28,4.17,4.18,4.25,-0.07,-1.6471,123.0,0.52
920639.BJ,20240308,4.22,4.22,4.1,4.18,4.18,0.0,0.0,88.0,0.36
920639.BJ,20240311,4.13,4.31,4.13,4.28,4.18,0.1,2.3923,189.0,0.8
920639.BJ,20240312,4.26,4.28,4.22,4.27,4.28,-0.01,-0.2336,188.0,0.8
920639.BJ,20240313,4.27,4.27,4.16,4.16,4.27,-0.11,-2.5761,127.0,0.53
920639.BJ,20240314,4.17,4.25,4.12,4.16,4.16,0.0,0.0,125.0,0.52
920639.BJ,20240315,4.14,4.45,4.14,4.35,4.16,0.19,4.5673,305.0,1.32
920639.BJ,20240318,4.4,4.4,4.31,4.35,4.35,0.0,0.0,193.0,0.84
920639.BJ,20240319,4.33,4.35,4.29,4.29,4.35,-0.06,-1.3793,137.0,0.59
920639.BJ,20240320,4.32,4.33,4.28,4.3,4.29,0.01,0.2331,134.0,0.57
920639.BJ,20240321,4.29,4.3,4.25,4.29,4.3,-0.01,-0.2326,132.0,0.56
920639.BJ,20240322,4.27,4.34,4.22,4.26,4.29,-0.03,-0.6993,115.0,0.49
920639.BJ,20240325,4.23,4.23,4.1,4.14,4.26,-0.12,-2.8169,123.0,0.51
920639.BJ,20240326,4.15,4.19,4.1,4.13,4.14,-0.01,-0.2415,68.0,0.28
920639.BJ,20240327,4.14,4.27,4.1,4.13,4.13,0.0,0.0,149.0,0.62
920639.BJ,20240328,4.13,4.21,4.1,4.15,4.13,0.02,0.4843,101.0,0.42
920639.BJ,20240329,4.15,4.18,4.11,4.18,4.15,0.03,0.7229,107.0,0.45
920639.BJ,20240401,4.22,4.27,4.19,4.22,4.18,0.04,0.9569,110.0,0.46
920639.BJ,20240402,4.21,4.24,4.16,4.21,4.22,-0.01,-0.237,136.0,0.57
920639.BJ,20240403,4.18,4.2,4.14,4.18,4.21,-0.03,-0.7126,69.0,0.29
920639.BJ,20240408,4.17,4.17,4.06,4.09,4.18,-0.09,-2.1531,126.0,0.52
920639.BJ,20240409,4.08,4.11,4.05,4.1,4.09,0.01,0.2445,81.0,0.33
920639.BJ,20240410,4.11,4.25,4.07,4.18,4.1,0.08,1.9512,239.0,1.0
920639.BJ,20240411,4.14,4.17,4.07,4.12,4.18,-0.06,-1.4354,115.0,0.47
920639.BJ,20240412,4.12,4.12,4.04,4.07,4.12,-0.05,-1.2136,69.0,0.28
920639.BJ,20240415,4.07,4.09,3.99,4.01,4.07,-0.06,-1.4742,91.0,0.36
920639.BJ,20240416,3.99,3.99,3.8,3.81,4.01,-0.2,-4.9875,119.0,0.46
920639.BJ,20240417,3.89,4.03,3.87,3.99,3.81,0.18,4.7244,144.0,0.57
920639.BJ,20240418,3.94,4.08,3.94,3.99,3.99,0.0,0.0,109.0,0.44
920639.BJ,20240419,3.98,4.0,3.93,3.96,3.99,-0.03,-0.7519,55.0,0.22
920639.BJ,20240422,3.96,3.99,3.93,3.95,3.96,-0.01,-0.2525,46.0,0.18
920639.BJ,20240423,3.93,3.99,3.93,3.98,3.95,0.03,0.7595,48.0,0.19
920639.BJ,20240424,3.99,4.0,3.98,4.0,3.98,0.02,0.5025,45.0,0.18
920639.BJ,20240425,4.0,4.0,3.97,3.99,4.0,-0.01,-0.25,26.0,0.1
920639.BJ,20240426,3.99,4.0,3.95,4.0,3.99,0.01,0.2506,48.0,0.19
920639.BJ,20240429,4.0,4.05,3.99,4.04,4.0,0.04,1.0,51.0,0.2
920639.BJ,20240430,4.04,4.09,4.04,4.06,4.04,0.02,0.495,101.0,0.41
920639.BJ,20240506,4.09,4.21,4.08,4.18,4.06,0.12,2.9557,124.0,0.51
920639.BJ,20240507,4.18,4.18,4.12,4.15,4.18,-0.03,-0.7177,72.0,0.3
920639.BJ,20240508,4.14,4.17,4.11,4.12,4.15,-0.03,-0.7229,59.0,0.24
920639.BJ,20240509,4.14,4.16,4.12,4.16,4.12,0.04,0.9709,64.0,0.26
920639.BJ,20240510,4.15,4.17,4.1,4.15,4.16,-0.01,-0.2404,163.0,0.67
920639.BJ,20240513,4.15,4.28,4.1,4.18,4.15,0.03,0.7229,165.0,0.69
920639.BJ,20240514,4.19,4.27,4.15,4.22,4.18,0.04,0.9569,181.0,0.76
