ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002458.SZ,20240102,10.79,10.85,10.68,10.69,10.76,-0.07,-0.6506,691.0,7.42
002458.SZ,20240103,10.64,10.8,10.48,10.53,10.69,-0.16,-1.4967,1116.0,11.81
002458.SZ,20240104,10.53,10.55,10.37,10.38,10.53,-0.15,-1.4245,570.0,5.94
002458.SZ,20240105,10.36,10.4,10.16,10.19,10.38,-0.19,-1.8304,765.0,7.85
002458.SZ,20240108,10.18,10.29,10.03,10.03,10.19,-0.16,-1.5702,687.0,6.97
002458.SZ,20240109,10.04,10.22,10.0,10.07,10.03,0.04,0.3988,757.0,7.63
002458.SZ,20240110,10.06,10.27,10.01,10.16,10.07,0.09,0.8937,849.0,8.62
002458.SZ,20240111,10.06,10.38,10.04,10.33,10.16,0.17,1.6732,913.0,9.39
002458.SZ,20240112,10.28,10.6,10.25,10.43,10.33,0.1,0.9681,884.0,9.23
002458.SZ,20240115,10.56,10.56,10.18,10.22,10.43,-0.21,-2.0134,896.0,9.25
002458.SZ,20240116,10.19,10.33,10.08,10.22,10.22,0.0,0.0,722.0,7.36
002458.SZ,20240117,10.2,10.24,9.89,9.89,10.22,-0.33,-3.229,831.0,8.35
002458.SZ,20240118,9.97,10.38,9.97,10.37,9.89,0.48,4.8534,1871.0,19.03
002458.SZ,20240119,10.3,10.62,10.27,10.44,10.37,0.07,0.675,1373.0,14.36
002458.SZ,20240122,10.4,10.4,9.9,10.0,10.44,-0.44,-4.2146,1300.0,13.16
002458.SZ,20240123,9.98,10.15,9.73,9.94,10.0,-0.06,-0.6,1175.0,11.63
002458.SZ,20240124,9.94,10.05,9.76,10.04,9.94,0.1,1.006,994.0,9.87
002458.SZ,20240125,10.01,10.49,9.94,10.34,10.04,0.3,2.988,1389.0,14.18
002458.SZ,20240126,10.28,10.55,10.18,10.42,10.34,0.08,0.7737,1074.0,11.17
002458.SZ,20240129,10.5,10.55,10.19,10.25,10.42,-0.17,-1.6315,1029.0,10.66
002458.SZ,20240130,10.13,10.52,10.13,10.23,10.25,-0.02,-0.1951,1245.0,12.92
002458.SZ,20240131,10.22,10.32,9.85,9.93,10.23,-0.3,-2.9326,1138.0,11.44
002458.SZ,20240201,9.9,10.17,9.8,10.07,9.93,0.14,1.4099,977.0,9.8
002458.SZ,20240202,10.05,10.22,9.79,10.01,10.07,-0.06,-0.5958,1120.0,11.23
002458.SZ,20240205,9.85,9.96,9.03,9.14,10.01,-0.87,-8.6913,1589.0,14.96
002458.SZ,20240206,9.06,10.05,8.89,9.97,9.14,0.83,9.081,2089.0,20.19
002458.SZ,20240207,9.96,10.25,9.94,10.14,9.97,0.17,1.7051,1882.0,19.04
002458.SZ,20240208,10.16,10.52,10.15,10.38,10.14,0.24,2.3669,1551.0,16.13
002458.SZ,20240219,10.38,10.43,10.07,10.19,10.38,-0.19,-1.8304,1862.0,19.03
002458.SZ,20240220,10.19,10.25,10.05,10.21,10.19,0.02,0.1963,908.0,9.23
002458.SZ,20240221,10.18,10.37,10.05,10.18,10.21,-0.03,-0.2938,1683.0,17.19
002458.SZ,20240222,10.15,10.26,10.11,10.22,10.18,0.04,0.3929,984.0,10.02
002458.SZ,20240223,10.22,10.25,10.08,10.22,10.22,0.0,0.0,1032.0,10.48
002458.SZ,20240226,10.2,10.55,10.1,10.42,10.22,0.2,1.9569,1774.0,18.35
002458.SZ,20240227,10.39,10.95,10.37,10.94,10.42,0.52,4.9904,2693.0,29.03
002458.SZ,20240228,10.94,10.96,10.34,10.35,10.94,-0.59,-5.3931,2595.0,27.71
002458.SZ,20240229,10.25,10.54,10.21,10.52,10.35,0.17,1.6425,1462.0,15.22
002458.SZ,20240301,10.47,10.51,10.25,10.35,10.52,-0.17,-1.616,1254.0,12.98
002458.SZ,20240304,10.32,10.36,10.08,10.18,10.35,-0.17,-1.6425,1319.0,13.42
002458.SZ,20240305,10.14,10.43,10.1,10.4,10.18,0.22,2.1611,1709.0,17.7
002458.SZ,20240306,10.33,10.36,10.12,10.29,10.4,-0.11,-1.0577,1180.0,12.08
002458.SZ,20240307,10.35,10.46,10.17,10.2,10.29,-0.09,-0.8746,2003.0,20.65
002458.SZ,20240308,10.26,10.27,10.0,10.11,10.2,-0.09,-0.8824,1314.0,13.28
002458.SZ,20240311,10.11,10.24,10.06,10.22,10.11,0.11,1.088,1140.0,11.6
002458.SZ,20240312,10.23,10.54,10.16,10.51,10.22,0.29,2.8376,2085.0,21.64
002458.SZ,20240313,10.47,10.47,10.25,10.36,10.51,-0.15,-1.4272,1433.0,14.8
002458.SZ,20240314,10.32,10.35,10.16,10.22,10.36,-0.14,-1.3514,948.0,9.72
002458.SZ,20240315,10.17,10.29,10.14,10.25,10.22,0.03,0.2935,686.0,7.02
002458.SZ,20240318,10.26,10.42,10.22,10.42,10.25,0.17,1.6585,1400.0,14.43
